vid,idx,kind,claim_id,mse_nrm,L_h,cos,r_norm,dist_to_orig,dL_h,L_o,dL_o,dist
1638,182,paraphrase,-1,0.07204585,0.16339995,0.96397763,72.13535,0.014614143,0.012567818,0.00037222920218482614,-0.001298128452617675,0.014614143
1639,182,translate,-1,0.06894164,0.1563596,0.9655299,72.15074,0.011857088,0.0055274665,0.00033434282522648573,-0.0013360148295760155,0.011857088
1640,182,polarity,-1,0.067610696,0.15334103,0.96619505,72.15366,0.003234266,0.0025088936,0.001679642009548843,9.284354746341705e-06,0.003234266
1641,182,vocab,-1,0.10287511,0.23332071,0.948563,72.091675,0.0785229,0.08248858,0.0004901195061393082,-0.001180238148663193,0.0785229
1642,182,cat,-1,0.42138296,0.9556964,0.7893093,71.844955,0.8788958,0.8048643,3.9572346210479736,3.955564263393171,0.8788958
1643,182,shuffle,-1,0.07211631,0.16355975,0.96394235,72.13753,0.014762544,0.012727618,0.0006484475452452898,-0.0010219101095572114,0.014762544
1644,182,unrelated,25,0.71520126,1.6220762,0.6424,72.055214,1.4862272,1.471244,13.877124786376953,13.87545442872215,1.4862272
1645,182,unrelated_token,25,0.60772383,1.3783174,0.6961387,71.7674,1.2391782,1.2274852,0.20687724649906158,0.20520688884425908,1.2391782
1647,183,paraphrase,-1,0.18579814,0.4213901,0.9071013,72.02672,0.029289806,0.038676858,0.023198485374450684,-0.02054353803396225,0.029289806
1648,183,translate,-1,0.17426267,0.39522767,0.912869,72.02157,0.018983983,0.012514442,0.02675539068877697,-0.016986632719635963,0.018983983
1649,183,polarity,-1,0.18517229,0.41997066,0.9074142,71.96728,0.018700318,0.037257433,0.04107261449098587,-0.002669408917427063,0.018700318
1650,183,vocab,-1,0.43372822,0.9836954,0.7831363,71.72141,0.75847393,0.6009822,0.043633922934532166,-0.00010810047388076782,0.75847393
1651,183,cat,-1,0.3193847,0.72436434,0.8403082,71.861046,0.34860379,0.3416511,3.1964216232299805,3.1526795998215675,0.34860379
1652,183,shuffle,-1,0.20717497,0.46987274,0.8964129,71.998344,0.05338767,0.087159514,0.04135779291391373,-0.0023842304944992065,0.05338767
1653,183,unrelated,156,1.0794371,2.448163,0.4602819,71.992065,2.3539853,2.0654497,4.831221580505371,4.787479557096958,2.3539853
1654,183,unrelated_token,156,1.0102583,2.2912655,0.49487138,71.7411,2.1923723,1.9085523,0.19737592339515686,0.15363389998674393,2.1923723
1656,184,paraphrase,-1,0.086568154,0.19633654,0.95671654,71.944435,0.012247301,0.025877848,0.0398288331925869,0.0005068816244602203,0.012247301
1657,184,translate,-1,0.08428371,0.19115542,0.95785874,71.98259,0.01632609,0.02069673,0.03285864740610123,-0.006463304162025452,0.01632609
1658,184,polarity,-1,0.07776155,0.17636317,0.96111983,71.98856,0.0029800003,0.005904481,0.035003095865249634,-0.004318855702877045,0.0029800003
1659,184,vocab,-1,0.1910515,0.43330473,0.9044748,71.852585,0.26220796,0.26284605,0.0563543438911438,0.01703239232301712,0.26220796
1660,184,cat,-1,0.33261168,0.7543631,0.83369476,72.03324,0.5397098,0.58390445,4.353163242340088,4.313841290771961,0.5397098
1661,184,shuffle,-1,0.09196332,0.20857278,0.95401907,72.02707,0.043487016,0.038114086,0.04713870584964752,0.007816754281520844,0.043487016
1662,184,unrelated,214,0.8037685,1.8229467,0.59811634,71.9337,1.7374274,1.652488,9.136030197143555,9.096708245575428,1.7374274
1663,184,unrelated_token,214,0.59866625,1.3577747,0.70066726,71.89063,1.3432438,1.1873161,0.27964454889297485,0.24032259732484818,1.3432438
1665,185,paraphrase,-1,0.05926941,0.13442299,0.9703654,72.010254,0.005477219,0.009369984,0.032605141401290894,0.004423124715685844,0.005477219
1666,185,translate,-1,0.06560643,0.14879535,0.967197,71.99414,0.016001377,0.023742348,0.025410855188965797,-0.0027711614966392517,0.016001377
1667,185,polarity,-1,0.05823915,0.13208637,0.9708807,72.05086,0.0074420706,0.007033363,0.03808941692113876,0.009907400235533714,0.0074420706
1668,185,vocab,-1,0.1277502,0.2897374,0.93612504,72.04612,0.17220691,0.1646844,0.05229318141937256,0.02411116473376751,0.17220691
1669,185,cat,-1,0.390354,0.8853227,0.8048232,71.967415,0.8018088,0.7602697,7.182627201080322,7.154445184394717,0.8018088
1670,185,shuffle,-1,0.06033315,0.13683556,0.9698336,72.02374,0.0114733605,0.011782557,0.03981871157884598,0.011636694893240929,0.0114733605
1671,185,unrelated,235,0.6763275,1.5339105,0.66183627,72.039505,1.408479,1.4088575,9.265549659729004,9.237367643043399,1.408479
1672,185,unrelated_token,235,0.58453375,1.3257223,0.7077334,72.05493,1.2260588,1.2006693,0.17219474911689758,0.14401273243129253,1.2260588
1674,186,paraphrase,-1,0.05354317,0.12143588,0.9732286,72.04375,0.015362322,-0.007086456,0.026603376492857933,-0.0034537650644779205,0.015362322
1675,186,translate,-1,0.05627997,0.12764294,0.9718603,72.03043,0.007379895,-0.000879392,0.023393947631120682,-0.006663193926215172,0.007379895
1676,186,polarity,-1,0.059896678,0.13584563,0.97005194,72.03122,0.0038200142,0.007323295,0.025769490748643875,-0.0042876508086919785,0.0038200142
1677,186,vocab,-1,0.13192199,0.29919901,0.9340392,72.01723,0.193642,0.17067668,0.0430794283747673,0.01302228681743145,0.193642
1678,186,cat,-1,0.33148724,0.75181293,0.8342567,72.00772,0.67077595,0.6232906,5.346226215362549,5.316169073805213,0.67077595
1679,186,shuffle,-1,0.06248939,0.14172591,0.9687554,72.01874,0.011821654,0.013203576,0.027783887460827827,-0.002273254096508026,0.011821654
1680,186,unrelated,190,0.6350576,1.4403105,0.6824714,71.803604,1.4062157,1.3117881,5.260385513305664,5.230328371748328,1.4062157
1681,186,unrelated_token,190,0.5743758,1.3026841,0.7128124,71.85412,1.2712213,1.1741617,0.2315024435520172,0.20144530199468136,1.2712213
1683,187,paraphrase,-1,0.05529828,0.12541647,0.972351,72.068535,0.01024574,0.016201317,0.0007556955679319799,-0.0014885895070619881,0.01024574
1684,187,translate,-1,0.064695016,0.14672826,0.9676527,72.03449,0.026468944,0.037513107,0.0024540203157812357,0.00020973524078726768,0.026468944
1685,187,polarity,-1,0.059288602,0.13446653,0.9703559,72.02543,0.015078213,0.025251374,0.0024174025747925043,0.0001731174997985363,0.015078213
1686,187,vocab,-1,0.124083206,0.28142065,0.9379588,72.07475,0.19773254,0.1722055,0.0016848802333697677,-0.0005594048416242003,0.19773254
1687,187,cat,-1,0.22390339,0.5078128,0.88804847,71.70229,0.39954266,0.39859766,0.8389254808425903,0.8366811957675964,0.39954266
1688,187,shuffle,-1,0.05157142,0.11696396,0.97421455,72.06742,0.0076967943,0.007748805,0.0008877862710505724,-0.0013564988039433956,0.0076967943
1689,187,unrelated,183,1.1234752,2.5480413,0.4382626,72.023674,2.485375,2.438826,7.336122035980225,7.333877750905231,2.485375
1690,187,unrelated_token,183,1.0333267,2.3435845,0.48333672,71.90767,2.2780335,2.2343693,2.449101209640503,2.446856924565509,2.2780335
1692,188,paraphrase,-1,0.075012326,0.17012793,0.96249443,72.11453,0.017806448,0.013714552,0.00028052530251443386,-4.770676605403423e-05,0.017806448
1693,188,translate,-1,0.07438715,0.16871002,0.96280694,72.10321,0.015328505,0.012296647,0.00017085319268517196,-0.00015737887588329613,0.015328505
1694,188,polarity,-1,0.0728229,0.1651623,0.96358913,72.11634,0.01055225,0.008748919,0.00037929427344352007,5.1062204875051975e-05,0.01055225
1695,188,vocab,-1,0.12080447,0.27398446,0.9395983,72.049225,0.11947122,0.117571086,0.00028808810748159885,-4.014396108686924e-05,0.11947122
1696,188,cat,-1,0.5647761,1.280912,0.7176124,72.01217,1.1668738,1.1244986,2.833820343017578,2.8334921109490097,1.1668738
1697,188,shuffle,-1,0.07015168,0.15910397,0.96492475,72.13319,0.0033433556,0.0026905984,0.00029216319671832025,-3.606887185014784e-05,0.0033433556
1698,188,unrelated,195,0.99570906,2.2582676,0.5021462,72.12124,2.1559653,2.1018543,9.15846061706543,9.158132384996861,2.1559653
1699,188,unrelated_token,195,0.8992335,2.0394611,0.5503838,71.9955,1.8938308,1.8830478,0.012652389705181122,0.012324157636612654,1.8938308
1701,189,paraphrase,-1,0.09910436,0.22476864,0.9504481,71.85959,0.016404537,0.017544478,0.03249548748135567,0.0023308824747800827,0.016404537
1702,189,translate,-1,0.092645004,0.21011883,0.9536778,71.88296,0.010250269,0.0028946698,0.03282181918621063,0.002657214179635048,0.010250269
1703,189,polarity,-1,0.09587413,0.21744248,0.9520633,71.86678,0.0057737986,0.010218322,0.03194990009069443,0.001785295084118843,0.0057737986
1704,189,vocab,-1,0.22880404,0.51892745,0.88559836,71.86919,0.24614042,0.3117033,0.07221224904060364,0.04204764403402805,0.24614042
1705,189,cat,-1,0.4940648,1.1205387,0.75296783,71.95307,0.88002837,0.9133146,6.3162455558776855,6.28608095087111,0.88002837
1706,189,shuffle,-1,0.09256999,0.2099487,0.9537155,71.89128,0.0076427013,0.0027245432,0.03539181873202324,0.005227213725447655,0.0076427013
1707,189,unrelated,54,0.9535818,2.162723,0.52320915,71.73359,1.9549295,1.9554989,2.962360382080078,2.9321957770735025,1.9549295
1708,189,unrelated_token,54,0.8289776,1.8801208,0.58551157,71.822464,1.6487927,1.6728966,0.3290231227874756,0.2988585177809,1.6487927
1710,190,paraphrase,-1,0.098117545,0.22253054,0.9509414,71.784065,0.0077290717,0.0019296408,0.12127430737018585,-0.03457896411418915,0.0077290717
1711,190,translate,-1,0.11319256,0.25672066,0.9434038,71.80218,0.014143654,0.03611976,0.19321131706237793,0.03735804557800293,0.014143654
1712,190,polarity,-1,0.09993486,0.22665222,0.95003265,71.802246,0.004609732,0.006051317,0.13765239715576172,-0.01820087432861328,0.004609732
1713,190,vocab,-1,0.11630125,0.26377118,0.9418496,71.74375,0.077562585,0.043170273,0.1236819326877594,-0.0321713387966156,0.077562585
1714,190,cat,-1,0.38691035,0.8775125,0.8065449,71.979385,0.7069926,0.6569116,6.701314449310303,6.545461177825928,0.7069926
1715,190,shuffle,-1,0.14435601,0.32739937,0.927822,71.84861,0.069092885,0.10679847,0.17009559273719788,0.014242321252822876,0.069092885
1716,190,unrelated,209,0.75534475,1.7131215,0.62232757,72.10391,1.6098486,1.4925206,6.7620015144348145,6.6061482429504395,1.6098486
1717,190,unrelated_token,209,0.6706298,1.5209881,0.66468537,72.1069,1.3955349,1.3003871,0.46894869208335876,0.31309542059898376,1.3955349
1719,191,paraphrase,-1,0.095139004,0.21577522,0.95243096,71.82466,0.011009622,0.005035311,0.019470760598778725,-0.0012296158820390701,0.011009622
1720,191,translate,-1,0.1027035,0.23293148,0.94864875,71.83531,0.020393528,0.02219157,0.029802247881889343,0.009101871401071548,0.020393528
1721,191,polarity,-1,0.09763743,0.22144164,0.95118165,71.818,0.00936287,0.010701731,0.028192883357405663,0.007492506876587868,0.00936287
1722,191,vocab,-1,0.1690652,0.3834398,0.91546774,71.791435,0.17487712,0.1726999,0.055344417691230774,0.03464404121041298,0.17487712
1723,191,cat,-1,0.41881958,0.9498826,0.7905902,71.91261,0.7785411,0.7391427,7.401395320892334,7.380694944411516,0.7785411
1724,191,shuffle,-1,0.09579799,0.21726981,0.9521013,71.82233,0.0031318364,0.0065298975,0.019804170355200768,-0.0008962061256170273,0.0031318364
1725,191,unrelated,80,0.8083752,1.8333945,0.59581256,72.02093,1.6489416,1.6226547,5.803406238555908,5.78270586207509,1.6489416
1726,191,unrelated_token,80,0.73548543,1.6680807,0.6322576,72.33423,1.509014,1.4573407,0.40107831358909607,0.3803779371082783,1.509014
1728,192,paraphrase,-1,0.09653566,0.21894284,0.95173246,71.964096,0.007943496,0.0019733757,0.008284954354166985,-0.01323690451681614,0.007943496
1729,192,translate,-1,0.09905602,0.22465901,0.95047206,71.94512,0.0072467276,0.0076895505,0.014023944735527039,-0.007497914135456085,0.0072467276
1730,192,polarity,-1,0.09495183,0.21535072,0.9525244,71.93828,0.004310505,-0.001618743,0.013823851943016052,-0.0076980069279670715,0.004310505
1731,192,vocab,-1,0.14394137,0.32645896,0.92802966,71.90507,0.12187302,0.1094895,0.010372485965490341,-0.011149372905492783,0.12187302
1732,192,cat,-1,0.6092647,1.381812,0.6953678,71.83342,1.1985158,1.1648425,6.027354717254639,6.0058328583836555,1.1985158
1733,192,shuffle,-1,0.09655608,0.21898915,0.9517224,71.943474,0.026329055,0.0020196885,0.003067709505558014,-0.01845414936542511,0.026329055
1734,192,unrelated,202,0.8650606,1.9619571,0.5674699,71.84064,1.761999,1.7449876,7.311317443847656,7.289795584976673,1.761999
1735,192,unrelated_token,202,0.71047485,1.6113566,0.6447628,71.89926,1.4168655,1.3943871,0.04352705180644989,0.022005192935466766,1.4168655
1737,193,paraphrase,-1,0.15532532,0.35227776,0.92233753,71.87472,0.011139716,0.008435726,0.03315609320998192,-0.0015387311577796936,0.011139716
1738,193,translate,-1,0.16216835,0.36779776,0.918916,71.85906,0.013925236,0.023955733,0.03139998018741608,-0.0032948441803455353,0.013925236
1739,193,polarity,-1,0.15173271,0.3441297,0.9241337,71.871414,0.005171531,0.00028768182,0.03224829584360123,-0.002446528524160385,0.005171531
1740,193,vocab,-1,0.32785898,0.74358404,0.83607066,71.82368,0.39524993,0.399742,0.04569697007536888,0.01100214570760727,0.39524993
1741,193,cat,-1,0.4936934,1.1196964,0.7531533,71.87737,0.8239718,0.77585435,5.879881858825684,5.845187034457922,0.8239718
1742,193,shuffle,-1,0.19452895,0.44119158,0.90273577,71.773254,0.083616644,0.097349554,0.02528529241681099,-0.009409531950950623,0.083616644
1743,193,unrelated,173,0.76372075,1.7321184,0.6181398,71.93265,1.5572762,1.3882763,5.539457321166992,5.504762496799231,1.5572762
1744,193,unrelated_token,173,0.7345029,1.6658523,0.6327486,72.2791,1.4712611,1.3220103,0.26109981536865234,0.22640499100089073,1.4712611
1746,194,paraphrase,-1,0.06384196,0.14479354,0.9680792,71.9727,0.007436731,0.01207085,0.01971692591905594,0.008172523230314255,0.007436731
1747,194,translate,-1,0.05914251,0.13413519,0.97042894,71.95543,0.014470343,0.001412496,0.01885562390089035,0.007311221212148666,0.014470343
1748,194,polarity,-1,0.062393315,0.14150801,0.9688034,72.00221,0.016168006,0.008785322,0.016831867396831512,0.0052874647080898285,0.016168006
1749,194,vocab,-1,0.13488199,0.3059123,0.9325593,71.93017,0.15812705,0.1731896,0.05584055930376053,0.044296156615018845,0.15812705
1750,194,cat,-1,0.34643787,0.78572094,0.82678133,71.886086,0.6655853,0.65299827,8.4794921875,8.467947784811258,0.6655853
1751,194,shuffle,-1,0.05980747,0.13564332,0.97009635,71.973076,0.0032630954,0.0029206276,0.017139948904514313,0.005595546215772629,0.0032630954
1752,194,unrelated,230,0.7594765,1.7224923,0.6202618,71.58809,1.6252513,1.5897696,8.014123916625977,8.002579513937235,1.6252513
1753,194,unrelated_token,230,0.7525711,1.706831,0.62371457,71.56886,1.6091465,1.5741082,0.6360233426094055,0.6244789399206638,1.6091465
1755,195,paraphrase,-1,0.05982853,0.13569108,0.97008604,72.15292,0.005275732,0.0058913976,0.015574954450130463,0.006527401506900787,0.005275732
1756,195,translate,-1,0.0688531,0.1561588,0.9655738,72.13215,0.010072869,0.026359126,0.026514677330851555,0.01746712438762188,0.010072869
1757,195,polarity,-1,0.05415981,0.12283442,0.9729202,72.14885,0.0045517585,-0.006965257,0.00832987017929554,-0.0007176827639341354,0.0045517585
1758,195,vocab,-1,0.073236555,0.16610047,0.96338195,72.21669,0.059952628,0.036300793,0.007717711851000786,-0.0013298410922288895,0.059952628
1759,195,cat,-1,0.56121266,1.27283,0.7193938,71.91057,1.12667,1.1430303,3.5954535007476807,3.586405947804451,1.12667
1760,195,shuffle,-1,0.05230701,0.11863227,0.9738467,72.13529,0.0120477155,-0.011167407,0.01373653020709753,0.004688977263867855,0.0120477155
1761,195,unrelated,3,0.8509873,1.9300388,0.57450664,72.01381,1.7930275,1.8002391,8.790891647338867,8.781844094395638,1.7930275
1762,195,unrelated_token,3,0.5782664,1.3115079,0.71086687,72.06828,1.1263056,1.1817082,1.019855260848999,1.0108077079057693,1.1263056
1764,196,paraphrase,-1,0.051939428,0.1177986,0.9740306,72.1737,0.011821484,-0.0067357793,0.019006699323654175,-0.008911974728107452,0.011821484
1765,196,translate,-1,0.057060886,0.12941407,0.9714698,72.14955,0.014225671,0.0048796907,0.01814330741763115,-0.009775366634130478,0.014225671
1766,196,polarity,-1,0.055817552,0.12659419,0.9720915,72.17042,0.013236771,0.0020598099,0.024411149322986603,-0.0035075247287750244,0.013236771
1767,196,vocab,-1,0.11922649,0.27040562,0.940387,72.10932,0.15191749,0.14587125,0.00691433809697628,-0.021004335954785347,0.15191749
1768,196,cat,-1,0.4161624,0.9438561,0.7919191,72.010506,0.83234835,0.81932175,9.38138198852539,9.353463314473629,0.83234835
1769,196,shuffle,-1,0.057227902,0.12979285,0.9713865,72.16249,0.0030248004,0.005258478,0.031729284673929214,0.0038106106221675873,0.0030248004
1770,196,unrelated,33,0.8004429,1.815404,0.59977883,72.34647,1.7508833,1.6908697,8.058351516723633,8.030432842671871,1.7508833
1771,196,unrelated_token,33,0.58852947,1.3347846,0.7057356,72.31384,1.297111,1.2102503,0.4023558795452118,0.37443720549345016,1.297111
1773,197,paraphrase,-1,0.100967966,0.22899531,0.9495162,72.01285,0.01177808,0.026778132,0.03612874820828438,0.008889423683285713,0.01177808
1774,197,translate,-1,0.0955657,0.21674296,0.9522172,72.03642,0.010364092,0.014525786,0.03492707014083862,0.007687745615839958,0.010364092
1775,197,polarity,-1,0.08344848,0.18926111,0.9582759,72.04842,0.011000057,-0.012956068,0.026603884994983673,-0.0006354395300149918,0.011000057
1776,197,vocab,-1,0.12863615,0.29174674,0.935682,71.98194,0.11972607,0.08952956,0.04211762547492981,0.014878300949931145,0.11972607
1777,197,cat,-1,0.46316546,1.050459,0.76841724,71.976326,0.8577108,0.84824187,6.591981887817383,6.564742563292384,0.8577108
1778,197,shuffle,-1,0.092866346,0.21062084,0.9535669,72.065025,0.021403177,0.008403659,0.03278842195868492,0.005549097433686256,0.021403177
1779,197,unrelated,185,0.63519233,1.4406159,0.68240416,72.02541,1.3583001,1.2383987,4.6764984130859375,4.649259088560939,1.3583001
1780,197,unrelated_token,185,0.5200228,1.1794115,0.73998874,72.07128,1.0308924,0.97719437,0.2726607024669647,0.24542137794196606,1.0308924
1782,198,paraphrase,-1,0.060374796,0.13693002,0.9698129,72.02365,0.009790729,-0.019742176,0.032137613743543625,-0.015460189431905746,0.009790729
1783,198,translate,-1,0.06974326,0.15817769,0.9651288,71.9986,0.00845166,0.0015054941,0.048250455409288406,0.000652652233839035,0.00845166
1784,198,polarity,-1,0.068410724,0.1551555,0.96579504,72.000565,0.0043295384,-0.0015166998,0.04734025150537491,-0.0002575516700744629,0.0043295384
1785,198,vocab,-1,0.113318644,0.25700665,0.94334096,71.89831,0.109720744,0.10033445,0.11333733797073364,0.06573953479528427,0.109720744
1786,198,cat,-1,0.5325281,1.2077734,0.7337365,71.79023,1.0893219,1.0511012,4.457809925079346,4.410212121903896,1.0893219
1787,198,shuffle,-1,0.09485207,0.21512444,0.95257425,71.90617,0.055081878,0.05845225,0.080916628241539,0.03331882506608963,0.055081878
1788,198,unrelated,21,0.70809394,1.6059568,0.6459533,71.79754,1.5796623,1.4492846,3.3705215454101562,3.322923742234707,1.5796623
1789,198,unrelated_token,21,0.67100114,1.5218303,0.6644996,71.98945,1.475816,1.3651581,0.4925876557826996,0.4449898526072502,1.475816
1791,199,paraphrase,-1,0.11526312,0.2614167,0.9423683,71.76811,0.047580108,-0.084447384,0.015567728318274021,-0.00836105551570654,0.047580108
1792,199,translate,-1,0.13046762,0.29590052,0.93476623,71.798256,0.05524808,-0.049963564,0.012692032381892204,-0.011236751452088356,0.05524808
1793,199,polarity,-1,0.14157976,0.32110283,0.9292101,71.82707,0.013945536,-0.02476126,0.02269655093550682,-0.0012322328984737396,0.013945536
1794,199,vocab,-1,0.29110056,0.660216,0.8544497,71.73795,0.6431733,0.3143519,0.010227135382592678,-0.013701648451387882,0.6431733
1795,199,cat,-1,0.33038914,0.7493224,0.83480555,71.90921,0.46941555,0.40345833,4.744040012359619,4.720111228525639,0.46941555
1796,199,shuffle,-1,0.17622164,0.3996706,0.9118893,71.808495,0.024322852,0.053806514,0.017464904114603996,-0.006463879719376564,0.024322852
1797,199,unrelated,162,0.79250294,1.7973963,0.6037487,71.8103,1.7926167,1.4515322,4.202791213989258,4.178862430155277,1.7926167
1798,199,unrelated_token,162,0.58370143,1.3238345,0.70814955,71.73145,1.3209298,0.9779705,0.12738388776779175,0.10345510393381119,1.3209298
1800,200,paraphrase,-1,0.13744473,0.3117246,0.9312778,71.82908,0.01281731,0.0030506253,0.03667088598012924,-0.0013914033770561218,0.01281731
1801,200,translate,-1,0.13519809,0.3066292,0.9324012,71.84283,0.008867203,-0.0020447671,0.030683984979987144,-0.007378304377198219,0.008867203
1802,200,polarity,-1,0.14417386,0.32698625,0.9279133,71.82792,0.016289335,0.018312275,0.04724310711026192,0.009180817753076553,0.016289335
1803,200,vocab,-1,0.19210842,0.43570182,0.903946,71.86847,0.19931288,0.12702784,0.1713879406452179,0.13332565128803253,0.19931288
1804,200,cat,-1,0.40314937,0.9143426,0.7984257,71.607376,0.6178886,0.6056686,4.2408905029296875,4.202828213572502,0.6178886
1805,200,shuffle,-1,0.14520589,0.3293269,0.92739743,71.847534,0.032745212,0.02065292,0.06308193504810333,0.02501964569091797,0.032745212
1806,200,unrelated,140,0.7609875,1.7259194,0.6195064,72.06171,1.5790257,1.4172454,1.0467333793640137,1.0086710900068283,1.5790257
1807,200,unrelated_token,140,0.6315821,1.4324279,0.6842094,72.050224,1.3195374,1.1237539,0.18741187453269958,0.14934958517551422,1.3195374
1809,201,paraphrase,-1,0.10847255,0.2460157,0.94576395,71.96239,0.010306651,0.004872635,0.005037050694227219,0.00030809082090854645,0.010306651
1810,201,translate,-1,0.104131915,0.23617114,0.94793415,71.956375,0.020714648,-0.0049719214,0.004146139603108168,-0.0005828202702105045,0.020714648
1811,201,polarity,-1,0.1020083,0.23135477,0.9489957,71.98895,0.0049629863,-0.00978829,0.004041177220642567,-0.0006877826526761055,0.0049629863
1812,201,vocab,-1,0.21692725,0.4919909,0.8915367,71.84101,0.34519786,0.25084782,0.004822056740522385,9.309686720371246e-05,0.34519786
1813,201,cat,-1,0.33940297,0.7697658,0.8302986,71.570915,0.7557946,0.52862275,0.7323563098907471,0.7276273500174284,0.7557946
1814,201,shuffle,-1,0.10065986,0.22829652,0.94967014,71.98048,0.019787809,-0.012846544,0.006970229092985392,0.0022412692196667194,0.019787809
1815,201,unrelated,48,0.77247965,1.7519835,0.61376023,71.96069,1.6788452,1.5108404,9.418027877807617,9.413298917934299,1.6788452
1816,201,unrelated_token,48,0.68075955,1.5439624,0.6596204,72.18955,1.3880198,1.3028193,0.33552446961402893,0.33079550974071026,1.3880198
1818,202,paraphrase,-1,0.07321031,0.16604094,0.96339524,71.8271,0.018158799,0.008279622,0.02196727693080902,0.0005373694002628326,0.018158799
1819,202,translate,-1,0.071672246,0.16255262,0.96416426,71.81225,0.020386333,0.0047913045,0.025168059393763542,0.003738151863217354,0.020386333
1820,202,polarity,-1,0.07882988,0.17878613,0.96058565,71.874664,0.0107513005,0.021024808,0.01936609297990799,-0.002063814550638199,0.0107513005
1821,202,vocab,-1,0.12195234,0.27658784,0.93902445,71.857,0.15309279,0.11882652,0.024435468018054962,0.003005560487508774,0.15309279
1822,202,cat,-1,0.48809966,1.1070098,0.75595075,71.81653,0.971196,0.94924843,6.478016376495361,6.456586468964815,0.971196
1823,202,shuffle,-1,0.0806513,0.1829171,0.9596748,71.8725,0.017369416,0.025155783,0.028328794986009598,0.006898887455463409,0.017369416
1824,202,unrelated,232,0.65784055,1.4919821,0.6710803,72.03039,1.4128413,1.3342208,9.454500198364258,9.433070290833712,1.4128413
1825,202,unrelated_token,232,0.46323293,1.0506121,0.768384,72.040054,0.9358221,0.89285076,0.2066495716571808,0.1852196641266346,0.9358221
1827,203,paraphrase,-1,0.08778332,0.19909254,0.9561086,71.92756,0.0099097965,-0.0032415092,0.05765729397535324,0.00023061782121658325,0.0099097965
1828,203,translate,-1,0.08788417,0.19932127,0.9560585,71.935074,0.013950171,-0.0030127764,0.05677119642496109,-0.0006554797291755676,0.013950171
1829,203,polarity,-1,0.0991262,0.22481817,0.9504373,71.94589,0.00759861,0.022484124,0.0724925696849823,0.015065893530845642,0.00759861
1830,203,vocab,-1,0.23161423,0.525301,0.8841934,71.97288,0.33687612,0.32296693,0.2549479007720947,0.19752122461795807,0.33687612
1831,203,cat,-1,0.23950204,0.54319054,0.88024944,71.826935,0.3180806,0.3408565,3.3240694999694824,3.2666428238153458,0.3180806
1832,203,shuffle,-1,0.10773609,0.2443454,0.9461323,71.944756,0.02993441,0.04201135,0.03430229797959328,-0.02312437817454338,0.02993441
1833,203,unrelated,12,0.7562451,1.7151635,0.6218778,72.107155,1.6077834,1.5128294,9.908611297607422,9.851184621453285,1.6077834
1834,203,unrelated_token,12,0.6167687,1.3988311,0.69161576,72.01364,1.2641267,1.1964971,0.392963707447052,0.33553703129291534,1.2641267
1836,204,paraphrase,-1,0.11491462,0.26062632,0.94254297,71.84693,0.016168416,0.02712679,0.013935479335486889,0.0009142542257905006,0.016168416
1837,204,translate,-1,0.11278226,0.2557901,0.94360906,71.85719,0.0130280815,0.022290587,0.011134100146591663,-0.0018871249631047249,0.0130280815
1838,204,polarity,-1,0.103252806,0.23417732,0.9483741,71.87195,0.0062473137,0.0006777942,0.01382707990705967,0.0008058547973632812,0.0062473137
1839,204,vocab,-1,0.20799764,0.47173855,0.89600146,71.699905,0.19824201,0.23823902,0.03615888953208923,0.023137664422392845,0.19824201
1840,204,cat,-1,0.4936563,1.1196123,0.75317234,71.82865,0.9499749,0.8861128,2.080702066421509,2.0676808413118124,0.9499749
1841,204,shuffle,-1,0.15690061,0.35585052,0.92155033,71.627556,0.12911296,0.12235099,0.024950172752141953,0.011928947642445564,0.12911296
1842,204,unrelated,119,0.7960454,1.8054307,0.6019777,72.35489,1.6498313,1.5719311,1.8429865837097168,1.8299653586000204,1.6498313
1843,204,unrelated_token,119,0.7693277,1.7448349,0.61533654,72.28402,1.5680552,1.5113354,0.6152519583702087,0.6022307332605124,1.5680552
1845,205,paraphrase,-1,0.048023786,0.10891793,0.9759884,72.06475,0.009259747,0.008515283,0.002339334459975362,0.0007808322552591562,0.009259747
1846,205,translate,-1,0.04768916,0.10815899,0.9761555,72.0645,0.013343923,0.007756345,0.0021792545448988676,0.000620752340182662,0.013343923
1847,205,polarity,-1,0.04480367,0.101614706,0.9775985,72.05229,0.007582826,0.0012120605,0.0011806043330579996,-0.000377897871658206,0.007582826
1848,205,vocab,-1,0.12732208,0.2887664,0.9363391,71.99282,0.14995861,0.18836376,0.0027911304496228695,0.001232628244906664,0.14995861
1849,205,cat,-1,0.33433765,0.75827765,0.83283144,72.10631,0.6581542,0.657875,3.6071670055389404,3.6056085033342242,0.6581542
1850,205,shuffle,-1,0.046877142,0.106317334,0.9765617,72.03137,0.012518715,0.005914688,0.0016205989522859454,6.209674756973982e-05,0.012518715
1851,205,unrelated,79,0.74541837,1.6906085,0.6272909,72.34178,1.617463,1.5902059,12.28921127319336,12.287652770988643,1.617463
1852,205,unrelated_token,79,0.71502554,1.6216776,0.64248735,72.18331,1.5353287,1.521275,0.06942343711853027,0.06786493491381407,1.5353287
1854,206,paraphrase,-1,0.06357907,0.1441973,0.96821076,71.91674,0.008729,0.0036351383,0.0077273910865187645,-0.0017177583649754524,0.008729
