vid,idx,kind,claim_id,mse_nrm,L_h,cos,r_norm,dist_to_orig
1401,155,unrelated_token,187,0.5640279,1.2792151,0.7179865,71.683975,1.2111951
1402,156,orig,-1,0.085985914,0.19501601,0.9570075,71.992065,0.0
1403,156,paraphrase,-1,0.0830073,0.18826051,0.9584968,71.98096,0.00619007
1404,156,translate,-1,0.089640394,0.20330438,0.95518047,71.98387,0.008305419
1405,156,polarity,-1,0.08640585,0.19596843,0.95679754,72.01324,0.009583694
1406,156,vocab,-1,0.09771892,0.22162646,0.95114094,72.01434,0.07870928
1407,156,cat,-1,0.45184427,1.0247827,0.7740783,71.90815,0.78857684
1408,156,shuffle,-1,0.0906604,0.20561776,0.95467025,71.97415,0.012407054
1409,156,unrelated,10,0.7595003,1.7225465,0.62025046,71.75019,1.5763836
1410,156,unrelated_token,10,0.69672394,1.5801696,0.6516383,71.635666,1.441965
1411,157,orig,-1,0.091582246,0.2077085,0.9542092,72.04887,0.0
1412,157,paraphrase,-1,0.091732234,0.20804867,0.9541341,72.047226,0.0143893035
1413,157,translate,-1,0.09142145,0.2073438,0.9542896,72.03582,0.014455749
1414,157,polarity,-1,0.08844681,0.20059733,0.95577693,72.05797,0.010729359
1415,157,vocab,-1,0.18909964,0.4288779,0.9054506,72.0249,0.28318217
1416,157,cat,-1,0.39044777,0.88553536,0.8047765,72.01066,0.72822875
1417,157,shuffle,-1,0.08750589,0.19846332,0.9562473,72.04263,0.009664663
1418,157,unrelated,4,0.9211234,2.0891075,0.5394385,71.954796,1.9640845
1419,157,unrelated_token,4,0.82534474,1.8718815,0.5873277,72.17986,1.743714
1420,158,orig,-1,0.088835075,0.20147792,0.9555828,71.961205,0.0
1421,158,paraphrase,-1,0.09061544,0.20551577,0.9546925,71.931526,0.0074335737
1422,158,translate,-1,0.08903242,0.20192549,0.9554843,71.911545,0.014822836
1423,158,polarity,-1,0.08989868,0.20389017,0.95505095,71.96839,0.0034798176
1424,158,vocab,-1,0.14415732,0.32694873,0.92792165,71.91868,0.16269943
1425,158,cat,-1,0.34417403,0.78058654,0.8279133,71.9332,0.6122891
1426,158,shuffle,-1,0.092221,0.20915718,0.9538899,71.96755,0.0018038002
1427,158,unrelated,175,0.865234,1.9623504,0.5673833,72.25049,1.8782156
1428,158,unrelated_token,175,0.7604034,1.7245946,0.61979866,72.01765,1.6134268
1429,159,orig,-1,0.13503289,0.30625454,0.93248403,72.02422,0.0
1430,159,paraphrase,-1,0.14080784,0.31935212,0.9295964,72.03192,0.016059434
1431,159,translate,-1,0.1458319,0.33074668,0.9270843,72.0414,0.025099972
1432,159,polarity,-1,0.14397332,0.32653144,0.9280137,72.00138,0.007088548
1433,159,vocab,-1,0.4684844,1.0625224,0.7657582,71.79406,0.61430967
1434,159,cat,-1,0.71296847,1.6170121,0.64351636,71.7009,1.2307525
1435,159,shuffle,-1,0.24716051,0.5605599,0.87642,71.955124,0.1723306
1436,159,unrelated,39,1.1483276,2.6044064,0.42583665,72.185234,2.264509
1437,159,unrelated_token,39,1.0281134,2.3317606,0.48594376,72.34793,1.9698397
1438,160,orig,-1,0.097457685,0.22103399,0.9512715,72.05643,0.0
1439,160,paraphrase,-1,0.10474434,0.23756011,0.94762814,72.03938,0.018106824
1440,160,translate,-1,0.094276115,0.21381819,0.952862,72.0061,0.016398223
1441,160,polarity,-1,0.1131963,0.25672916,0.943402,72.060295,0.013875102
1442,160,vocab,-1,0.19679531,0.44633168,0.9016026,71.89156,0.2967135
1443,160,cat,-1,0.45104915,1.0229793,0.7744756,72.02633,0.82302964
1444,160,shuffle,-1,0.107893035,0.24470136,0.9460538,72.02971,0.042672545
1445,160,unrelated,165,0.81795377,1.8551188,0.59102345,72.06827,1.7348604
1446,160,unrelated_token,165,0.64535314,1.4636606,0.6773238,71.71976,1.4109888
1447,161,orig,-1,0.06618485,0.1501072,0.96690786,72.09437,0.0
1448,161,paraphrase,-1,0.08354548,0.18948112,0.95822763,72.08447,0.013577983
1449,161,translate,-1,0.08051521,0.18260847,0.95974284,72.09993,0.02154079
1450,161,polarity,-1,0.068311706,0.15493092,0.9658446,72.09562,0.0035755287
1451,161,vocab,-1,0.14016584,0.31789604,0.9299177,71.88083,0.114698075
1452,161,cat,-1,0.33171242,0.7523236,0.83414435,72.066475,0.62808025
1453,161,shuffle,-1,0.07028105,0.1593974,0.96486,72.0734,0.0027662965
1454,161,unrelated,88,0.8470565,1.9211237,0.5764722,71.84713,1.770874
1455,161,unrelated_token,88,0.6557263,1.487187,0.6721374,71.54775,1.3210062
1456,162,orig,-1,0.2884369,0.65417475,0.8557819,71.8103,0.0
1457,162,paraphrase,-1,0.29560786,0.6704385,0.85219646,71.77927,0.0100839585
1458,162,translate,-1,0.28740796,0.65184116,0.85629636,71.77102,0.012928632
1459,162,polarity,-1,0.298668,0.6773789,0.85066634,71.81436,0.025403088
1460,162,vocab,-1,0.28128204,0.63794756,0.85935944,71.76167,0.097694315
1461,162,cat,-1,0.5496195,1.2465367,0.7251907,71.74554,0.9152907
1462,162,shuffle,-1,0.2753024,0.6243857,0.8623491,71.723694,0.09975269
1463,162,unrelated,133,1.0098522,2.2903442,0.49507433,71.947235,2.029758
1464,162,unrelated_token,133,0.84087354,1.9071008,0.57956374,71.70262,1.6785655
1465,163,orig,-1,0.16320954,0.37015918,0.91839594,71.873604,0.0
1466,163,paraphrase,-1,0.2642686,0.59936106,0.86786604,71.8046,0.14143603
1467,163,translate,-1,0.23333792,0.5292103,0.88333136,71.76251,0.12160305
1468,163,polarity,-1,0.32478923,0.7366218,0.83760595,72.002365,0.26095748
1469,163,vocab,-1,0.5545929,1.2578164,0.7227039,71.58564,1.0745783
1470,163,cat,-1,0.36583123,0.82970506,0.8170848,71.42823,0.46074462
1471,163,shuffle,-1,0.19362214,0.43913493,0.90318966,71.84575,0.030055096
1472,163,unrelated,34,0.8421229,1.9099344,0.5789389,71.61743,1.8586653
1473,163,unrelated_token,34,0.6905389,1.5661418,0.65473104,71.86962,1.5881386
1474,164,orig,-1,0.14729552,0.33406618,0.92635256,71.81554,0.0
1475,164,paraphrase,-1,0.15295985,0.3469129,0.9235205,71.796585,0.0062739644
1476,164,translate,-1,0.1625777,0.36872616,0.91871154,71.812965,0.007536741
1477,164,polarity,-1,0.14506888,0.32901618,0.927466,71.81532,0.0037241783
1478,164,vocab,-1,0.19330597,0.43841785,0.9033474,71.71714,0.13351214
1479,164,cat,-1,0.30329233,0.68786687,0.8483542,71.65188,0.37689644
1480,164,shuffle,-1,0.16487893,0.37394536,0.91756094,71.8019,0.0774728
1481,164,unrelated,65,0.87358963,1.981301,0.5632057,72.11601,1.6936522
1482,164,unrelated_token,65,0.6991859,1.5857533,0.65040743,71.77968,1.2646785
1483,165,orig,-1,0.059708916,0.1354198,0.9701459,72.06827,0.0
1484,165,paraphrase,-1,0.0588642,0.13350397,0.9705681,72.07216,0.0056930785
1485,165,translate,-1,0.060369145,0.13691719,0.9698158,72.08602,0.01081845
1486,165,polarity,-1,0.060523998,0.1372684,0.9697385,72.06728,0.0047628568
1487,165,vocab,-1,0.1416567,0.32127732,0.9291721,71.832214,0.22625338
1488,165,cat,-1,0.36272496,0.82266,0.81863815,71.80879,0.70468396
1489,165,shuffle,-1,0.06176737,0.14008836,0.96911675,72.04314,0.008854455
1490,165,unrelated,29,0.79641074,1.8062592,0.60179514,71.80476,1.8049109
1491,165,unrelated_token,29,0.73756266,1.6727917,0.63121897,71.675766,1.6375617
1492,166,orig,-1,0.13867022,0.314504,0.93066555,71.996994,0.0
1493,166,paraphrase,-1,0.1375201,0.31189555,0.93124044,71.97619,0.008678505
1494,166,translate,-1,0.13656381,0.30972666,0.93171877,71.97909,0.017618405
1495,166,polarity,-1,0.14471702,0.32821813,0.9276419,71.994545,0.005922801
1496,166,vocab,-1,0.2943408,0.66756475,0.8528302,71.77742,0.31594974
1497,166,cat,-1,0.30942127,0.7017673,0.8452899,71.83647,0.4636715
1498,166,shuffle,-1,0.14596975,0.33105934,0.92701566,71.97848,0.02233197
1499,166,unrelated,115,0.711441,1.6135478,0.64428,71.825645,1.3294485
1500,166,unrelated_token,115,0.66211134,1.5016682,0.6689447,71.873055,1.2316511
1501,167,orig,-1,0.06932536,0.15722989,0.9653376,72.00161,0.0
1502,167,paraphrase,-1,0.094556674,0.2144545,0.9527216,71.98494,0.027258536
1503,167,translate,-1,0.07354814,0.16680714,0.96322614,72.00394,0.018289316
1504,167,polarity,-1,0.07352563,0.1667561,0.9632373,72.02909,0.0035267426
1505,167,vocab,-1,0.1358777,0.30817056,0.93206125,71.95868,0.088884175
1506,167,cat,-1,0.45645148,1.0352317,0.77177453,71.78739,0.8165884
1507,167,shuffle,-1,0.08034224,0.18221617,0.95982903,71.99719,0.023472345
1508,167,unrelated,70,0.688089,1.5605856,0.6559557,71.6272,1.3463948
1509,167,unrelated_token,70,0.6353948,1.4410752,0.68230295,71.65875,1.2158751
1510,168,orig,-1,0.075040914,0.17019276,0.96248007,71.772156,0.0
1511,168,paraphrase,-1,0.07991488,0.18124692,0.96004313,71.75935,0.02723915
1512,168,translate,-1,0.077515826,0.17580585,0.9612427,71.75862,0.0144383935
1513,168,polarity,-1,0.07857168,0.17820053,0.96071464,71.76859,0.003905425
1514,168,vocab,-1,0.12913775,0.29288438,0.9354316,71.71369,0.078653306
1515,168,cat,-1,0.47309327,1.0729753,0.763454,71.872765,0.90359294
1516,168,shuffle,-1,0.07369937,0.16715014,0.9631509,71.7591,0.0058451965
1517,168,unrelated,5,0.9364416,2.1238492,0.53177977,71.88117,1.9765995
1518,168,unrelated_token,5,0.822492,1.8654115,0.58875436,71.57846,1.6896269
1519,169,orig,-1,0.14710757,0.33363992,0.9264464,71.84538,0.0
1520,169,paraphrase,-1,0.16210778,0.36766037,0.91894615,71.83384,0.016113447
1521,169,translate,-1,0.15788136,0.35807487,0.92105937,71.856834,0.015340071
1522,169,polarity,-1,0.15361181,0.3483915,0.9231946,71.849625,0.0061383625
1523,169,vocab,-1,0.20555325,0.4661947,0.89722353,71.87823,0.1043618
1524,169,cat,-1,0.41157037,0.9334414,0.794215,71.906204,0.7112163
1525,169,shuffle,-1,0.1600954,0.36309627,0.9199526,71.86917,0.08554438
1526,169,unrelated,249,0.7460951,1.6921434,0.62695265,71.916664,1.4771909
1527,169,unrelated_token,249,0.63225067,1.4339442,0.6838748,72.057755,1.2024317
1528,170,orig,-1,0.08074162,0.18312196,0.9596296,72.024605,0.0
1529,170,paraphrase,-1,0.08789654,0.19934931,0.95605206,72.0065,0.021903282
1530,170,translate,-1,0.07603009,0.17243621,0.96198535,72.00678,0.008234064
1531,170,polarity,-1,0.078901194,0.17894787,0.96054995,72.04082,0.002968293
1532,170,vocab,-1,0.123587206,0.28029573,0.9382069,71.905525,0.13213582
1533,170,cat,-1,0.42707872,0.96861434,0.7864612,71.85898,0.8003257
1534,170,shuffle,-1,0.08039023,0.182325,0.9598053,72.03793,0.021070078
1535,170,unrelated,160,0.66302913,1.5037497,0.66848606,72.05643,1.41773
1536,170,unrelated_token,160,0.5575305,1.2644789,0.7212352,71.95991,1.1394577
1537,171,orig,-1,0.069539465,0.15771547,0.9652305,72.06961,0.0
1538,171,paraphrase,-1,0.0774086,0.17556266,0.96129596,72.0178,0.027156748
1539,171,translate,-1,0.07229643,0.16396828,0.96385187,72.04076,0.013250306
1540,171,polarity,-1,0.072698735,0.1648807,0.96365094,72.07683,0.004989282
1541,171,vocab,-1,0.12997955,0.29479358,0.93501055,71.87182,0.16996227
1542,171,cat,-1,0.47955665,1.0876343,0.76022184,72.01514,0.93432516
1543,171,shuffle,-1,0.091983214,0.2086179,0.9540085,72.02787,0.039219357
1544,171,unrelated,101,0.7078287,1.6053551,0.64608604,72.003174,1.5903362
1545,171,unrelated_token,101,0.65552443,1.4867291,0.6722382,71.92122,1.4680315
1546,172,orig,-1,0.09203244,0.20872954,0.9539843,71.94425,0.0
1547,172,paraphrase,-1,0.10893361,0.24706139,0.9455336,71.98889,0.050028164
1548,172,translate,-1,0.098379694,0.2231251,0.95081043,71.93948,0.016066851
1549,172,polarity,-1,0.0997143,0.22615199,0.95014334,71.94505,0.015714534
1550,172,vocab,-1,0.20924966,0.47457814,0.8953757,71.796936,0.26221806
1551,172,cat,-1,0.24322161,0.5516265,0.8783896,71.78615,0.29502738
1552,172,shuffle,-1,0.114958644,0.26072615,0.9425211,71.9246,0.060097605
1553,172,unrelated,121,0.9011091,2.043715,0.54944587,71.879944,1.825141
1554,172,unrelated_token,121,0.717958,1.6283283,0.6410216,71.72305,1.4436795
1555,173,orig,-1,0.0655616,0.14869368,0.96721935,71.93265,0.0
1556,173,paraphrase,-1,0.09397559,0.2131366,0.9530125,71.94646,0.061046712
1557,173,translate,-1,0.08003497,0.18151928,0.9599827,71.9144,0.026807742
1558,173,polarity,-1,0.0622664,0.14122017,0.96886694,71.93192,0.0045389496
1559,173,vocab,-1,0.11145829,0.25278735,0.9442711,71.965126,0.14602436
1560,173,cat,-1,0.44227776,1.0030857,0.77886134,71.98461,0.89601
1561,173,shuffle,-1,0.062916614,0.14269485,0.9685421,71.91353,0.009402353
1562,173,unrelated,182,0.7944463,1.8018038,0.60277694,72.15076,1.7128177
1563,173,unrelated_token,182,0.66159546,1.5004982,0.6692027,71.617256,1.3933314
1564,174,orig,-1,0.039729122,0.09010563,0.98013574,71.95314,0.0
1565,174,paraphrase,-1,0.038890548,0.08820374,0.9805549,71.93535,0.026544835
1566,174,translate,-1,0.043820728,0.09938539,0.97809005,71.95915,0.017594462
1567,174,polarity,-1,0.04243516,0.09624293,0.9787828,71.94508,0.0025145356
1568,174,vocab,-1,0.14284638,0.3239755,0.92857707,71.77655,0.23830487
1569,174,cat,-1,0.28606933,0.64880514,0.8569658,71.7735,0.57538164
1570,174,shuffle,-1,0.05095159,0.115558185,0.97452444,71.92861,0.025755111
1571,174,unrelated,46,0.7517199,1.7049004,0.62414044,71.91636,1.7012014
1572,174,unrelated_token,46,0.68124866,1.5450717,0.6593759,71.80019,1.5356395
1573,175,orig,-1,0.08470014,0.19209987,0.9576502,72.25049,0.0
1574,175,paraphrase,-1,0.082322635,0.1867077,0.9588391,72.271935,0.022592148
1575,175,translate,-1,0.07726211,0.17523043,0.96136904,72.26282,0.010729554
1576,175,polarity,-1,0.08414127,0.19083236,0.9579296,72.23621,0.008516305
1577,175,vocab,-1,0.2112108,0.47902602,0.894395,72.08777,0.2922415
1578,175,cat,-1,0.39778468,0.9021755,0.8011078,71.95201,0.78443575
1579,175,shuffle,-1,0.08295381,0.1881392,0.95852363,72.25942,0.016279351
1580,175,unrelated,71,0.89681274,2.0339708,0.551594,72.0927,1.9509804
1581,175,unrelated_token,71,0.79092324,1.7938136,0.60453886,72.188896,1.666453
1582,176,orig,-1,0.07777566,0.17639516,0.9611124,72.175896,0.0
1583,176,paraphrase,-1,0.07568071,0.17164382,0.9621599,72.14385,0.017016815
1584,176,translate,-1,0.08178698,0.18549284,0.95910686,72.16852,0.0057803816
1585,176,polarity,-1,0.07830187,0.17758861,0.96084934,72.182976,0.003736459
1586,176,vocab,-1,0.09311694,0.21118918,0.95344144,72.12469,0.053182606
1587,176,cat,-1,0.42131358,0.95553905,0.7893435,71.78817,0.887023
1588,176,shuffle,-1,0.077485695,0.17573753,0.96125746,72.18759,0.0116270315
1589,176,unrelated,77,0.81016093,1.8374447,0.59491986,71.82009,1.8179271
1590,176,unrelated_token,77,0.7081303,1.6060392,0.64593524,72.12923,1.4905233
1591,177,orig,-1,0.20814455,0.47207174,0.895928,72.11746,0.0
1592,177,paraphrase,-1,0.25666553,0.5821173,0.8716676,72.11183,0.09097926
1593,177,translate,-1,0.23890634,0.5418395,0.880547,72.13463,0.0300898
1594,177,polarity,-1,0.21035497,0.47708496,0.8948231,72.12584,0.007681718
1595,177,vocab,-1,0.5131429,1.1638079,0.74342906,71.94493,0.5377241
1596,177,cat,-1,0.7455828,1.6909815,0.62720907,72.04204,1.1860808
1597,177,shuffle,-1,0.25948673,0.5885158,0.870257,72.11353,0.077808626
1598,177,unrelated,50,1.0548856,2.3924801,0.47255766,71.98409,1.781086
1599,177,unrelated_token,50,0.9754885,2.2124074,0.5122562,72.023125,1.6057929
1600,178,orig,-1,0.108232394,0.24547102,0.9458844,71.903534,0.0
1601,178,paraphrase,-1,0.10714419,0.24300298,0.94642854,71.88236,0.021310158
1602,178,translate,-1,0.11600314,0.26309508,0.94199884,71.86669,0.013283203
1603,178,polarity,-1,0.112547256,0.25525713,0.9437267,71.91793,0.0057673147
1604,178,vocab,-1,0.3009544,0.68256444,0.84952325,71.957146,0.4089388
1605,178,cat,-1,0.3980129,0.9026931,0.80099404,71.96803,0.7399333
1606,178,shuffle,-1,0.12338255,0.2798316,0.93830913,71.94816,0.032220352
1607,178,unrelated,250,0.7505826,1.7023209,0.6247093,71.95708,1.5085231
1608,178,unrelated_token,250,0.6373533,1.4455171,0.6813239,72.082214,1.2484198
1609,179,orig,-1,0.08207917,0.18615553,0.95896095,72.03771,0.0
1610,179,paraphrase,-1,0.09473263,0.21485355,0.9526342,72.013535,0.03390945
1611,179,translate,-1,0.088506356,0.20073238,0.95574725,72.02788,0.013141404
1612,179,polarity,-1,0.085323885,0.19351454,0.95733845,72.08087,0.009943766
1613,179,vocab,-1,0.124899745,0.28327256,0.93755054,71.977165,0.13907866
1614,179,cat,-1,0.302938,0.6870633,0.84853137,71.71177,0.50056285
1615,179,shuffle,-1,0.10827706,0.24557233,0.9458618,72.05683,0.063309945
1616,179,unrelated,155,0.7563898,1.7154918,0.6218057,71.82524,1.6515911
1617,179,unrelated_token,155,0.673632,1.5277971,0.6631843,71.60503,1.4723527
1618,180,orig,-1,0.088027254,0.19964577,0.95598674,71.8958,0.0
1619,180,paraphrase,-1,0.11042504,0.25044394,0.94478786,71.83668,0.058355786
1620,180,translate,-1,0.098288104,0.22291738,0.9508563,71.87527,0.021861287
1621,180,polarity,-1,0.104607746,0.23725033,0.94769645,71.88862,0.015504018
1622,180,vocab,-1,0.4512197,1.0233661,0.77439046,71.79899,0.77547675
1623,180,cat,-1,0.44819826,1.0165135,0.7759012,72.023285,0.79643434
1624,180,shuffle,-1,0.10906937,0.24736929,0.94546556,71.86586,0.017261848
1625,180,unrelated,30,0.92751086,2.1035943,0.53624505,71.994965,1.9047228
1626,180,unrelated_token,30,0.6623562,1.5022236,0.6688222,71.63963,1.3087912
1627,181,orig,-1,0.086519144,0.19622537,0.9567406,71.92827,0.0
1628,181,paraphrase,-1,0.10373093,0.23526171,0.94813484,71.88781,0.0350083
1629,181,translate,-1,0.09386141,0.21287763,0.95306975,71.89084,0.008655376
1630,181,polarity,-1,0.08518766,0.19320557,0.9574064,71.91946,0.003807957
1631,181,vocab,-1,0.16356619,0.37096804,0.91821736,71.79451,0.18270962
1632,181,cat,-1,0.39767882,0.9019354,0.8011611,71.85953,0.7973851
1633,181,shuffle,-1,0.08789304,0.19934137,0.9560539,71.93237,0.003127384
1634,181,unrelated,201,0.9229943,2.0933506,0.538503,71.99135,2.0461407
1635,181,unrelated_token,201,0.81553,1.8496217,0.59223527,71.69649,1.7801464
1636,182,orig,-1,0.06650448,0.15083213,0.96674836,72.15076,0.0
1637,182,paraphrase,-1,0.07204585,0.16339995,0.96397763,72.13535,0.014614143
1638,182,translate,-1,0.06894164,0.1563596,0.9655299,72.15074,0.011857088
1639,182,polarity,-1,0.067610696,0.15334103,0.96619505,72.15366,0.003234266
1640,182,vocab,-1,0.10287511,0.23332071,0.948563,72.091675,0.0785229
1641,182,cat,-1,0.42138296,0.9556964,0.7893093,71.844955,0.8788958
1642,182,shuffle,-1,0.07211631,0.16355975,0.96394235,72.13753,0.014762544
1643,182,unrelated,25,0.71520126,1.6220762,0.6424,72.055214,1.4862272
1644,182,unrelated_token,25,0.60772383,1.3783174,0.6961387,71.7674,1.2391782
1645,183,orig,-1,0.16874485,0.38271323,0.91562796,72.023674,0.0
1646,183,paraphrase,-1,0.18579814,0.4213901,0.9071013,72.02672,0.029289806
1647,183,translate,-1,0.17426267,0.39522767,0.912869,72.02157,0.018983983
1648,183,polarity,-1,0.18517229,0.41997066,0.9074142,71.96728,0.018700318
1649,183,vocab,-1,0.43372822,0.9836954,0.7831363,71.72141,0.75847393
1650,183,cat,-1,0.3193847,0.72436434,0.8403082,71.861046,0.34860379
1651,183,shuffle,-1,0.20717497,0.46987274,0.8964129,71.998344,0.05338767
1652,183,unrelated,156,1.0794371,2.448163,0.4602819,71.992065,2.3539853
1653,183,unrelated_token,156,1.0153811,2.3028839,0.4923098,71.73133,2.2028816
1654,184,orig,-1,0.075158164,0.17045869,0.9624213,71.98168,0.0
1655,184,paraphrase,-1,0.086568154,0.19633654,0.95671654,71.944435,0.012247301
1656,184,translate,-1,0.08428371,0.19115542,0.95785874,71.98259,0.01632609
1657,184,polarity,-1,0.07776155,0.17636317,0.96111983,71.98856,0.0029800003
1658,184,vocab,-1,0.1910515,0.43330473,0.9044748,71.852585,0.26220796
1659,184,cat,-1,0.33261168,0.7543631,0.83369476,72.03324,0.5397098
1660,184,shuffle,-1,0.09196332,0.20857278,0.95401907,72.02707,0.043487016
1661,184,unrelated,214,0.8037685,1.8229467,0.59811634,71.9337,1.7374274
1662,184,unrelated_token,214,0.59866625,1.3577747,0.70066726,71.89063,1.3432438
1663,185,orig,-1,0.05513802,0.125053,0.9724312,72.02541,0.0
1664,185,paraphrase,-1,0.05926941,0.13442299,0.9703654,72.010254,0.005477219
1665,185,translate,-1,0.06560643,0.14879535,0.967197,71.99414,0.016001377
1666,185,polarity,-1,0.05823915,0.13208637,0.9708807,72.05086,0.0074420706
1667,185,vocab,-1,0.1277502,0.2897374,0.93612504,72.04612,0.17220691
1668,185,cat,-1,0.390354,0.8853227,0.8048232,71.967415,0.8018088
1669,185,shuffle,-1,0.06033315,0.13683556,0.9698336,72.02374,0.0114733605
1670,185,unrelated,235,0.6763275,1.5339105,0.66183627,72.039505,1.408479
1671,185,unrelated_token,235,0.58453375,1.3257223,0.7077334,72.05493,1.2260588
1672,186,orig,-1,0.056667708,0.12852234,0.97166634,72.017456,0.0
1673,186,paraphrase,-1,0.05354317,0.12143588,0.9732286,72.04375,0.015362322
1674,186,translate,-1,0.05627997,0.12764294,0.9718603,72.03043,0.007379895
1675,186,polarity,-1,0.059896678,0.13584563,0.97005194,72.03122,0.0038200142
1676,186,vocab,-1,0.13192199,0.29919901,0.9340392,72.01723,0.193642
1677,186,cat,-1,0.33148724,0.75181293,0.8342567,72.00772,0.67077595
1678,186,shuffle,-1,0.06248939,0.14172591,0.9687554,72.01874,0.011821654
1679,186,unrelated,190,0.6350576,1.4403105,0.6824714,71.803604,1.4062157
1680,186,unrelated_token,190,0.58149374,1.3188275,0.70925343,71.87282,1.2860128
1681,187,orig,-1,0.04815484,0.109215155,0.9759229,72.06928,0.0
1682,187,paraphrase,-1,0.05529828,0.12541647,0.972351,72.068535,0.01024574
1683,187,translate,-1,0.064695016,0.14672826,0.9676527,72.03449,0.026468944
1684,187,polarity,-1,0.059288602,0.13446653,0.9703559,72.02543,0.015078213
1685,187,vocab,-1,0.124083206,0.28142065,0.9379588,72.07475,0.19773254
1686,187,cat,-1,0.22390339,0.5078128,0.88804847,71.70229,0.39954266
1687,187,shuffle,-1,0.05157142,0.11696396,0.97421455,72.06742,0.0076967943
1688,187,unrelated,183,1.1234752,2.5480413,0.4382626,72.023674,2.485375
1689,187,unrelated_token,183,1.0333267,2.3435845,0.48333672,71.90767,2.2780335
1690,188,orig,-1,0.068965346,0.15641338,0.96551776,72.128876,0.0
1691,188,paraphrase,-1,0.075012326,0.17012793,0.96249443,72.11453,0.017806448
1692,188,translate,-1,0.07438715,0.16871002,0.96280694,72.10321,0.015328505
1693,188,polarity,-1,0.0728229,0.1651623,0.96358913,72.11634,0.01055225
1694,188,vocab,-1,0.12080447,0.27398446,0.9395983,72.049225,0.11947122
1695,188,cat,-1,0.5647761,1.280912,0.7176124,72.01217,1.1668738
1696,188,shuffle,-1,0.07015168,0.15910397,0.96492475,72.13319,0.0033433556
1697,188,unrelated,195,0.99570906,2.2582676,0.5021462,72.12124,2.1559653
1698,188,unrelated_token,195,0.8992335,2.0394611,0.5503838,71.9955,1.8938308
1699,189,orig,-1,0.0913687,0.20722416,0.95431596,71.874214,0.0
1700,189,paraphrase,-1,0.09910436,0.22476864,0.9504481,71.85959,0.016404537
1701,189,translate,-1,0.092645004,0.21011883,0.9536778,71.88296,0.010250269
1702,189,polarity,-1,0.09587413,0.21744248,0.9520633,71.86678,0.0057737986
1703,189,vocab,-1,0.22880404,0.51892745,0.88559836,71.86919,0.24614042
1704,189,cat,-1,0.4940648,1.1205387,0.75296783,71.95307,0.88002837
1705,189,shuffle,-1,0.09256999,0.2099487,0.9537155,71.89128,0.0076427013
1706,189,unrelated,54,0.9535818,2.162723,0.52320915,71.73359,1.9549295
1707,189,unrelated_token,54,0.8289776,1.8801208,0.58551157,71.822464,1.6487927
1708,190,orig,-1,0.09726673,0.2206009,0.95136666,71.803604,0.0
1709,190,paraphrase,-1,0.098117545,0.22253054,0.9509414,71.784065,0.0077290717
1710,190,translate,-1,0.11319256,0.25672066,0.9434038,71.80218,0.014143654
1711,190,polarity,-1,0.09993486,0.22665222,0.95003265,71.802246,0.004609732
1712,190,vocab,-1,0.11630125,0.26377118,0.9418496,71.74375,0.077562585
1713,190,cat,-1,0.38599938,0.87544644,0.8070006,71.97843,0.70625526
1714,190,shuffle,-1,0.14435601,0.32739937,0.927822,71.84861,0.069092885
1715,190,unrelated,209,0.75534475,1.7131215,0.62232757,72.10391,1.6098486
1716,190,unrelated_token,209,0.6706298,1.5209881,0.66468537,72.1069,1.3955349
1717,191,orig,-1,0.09291885,0.21073991,0.95354074,71.81527,0.0
1718,191,paraphrase,-1,0.095139004,0.21577522,0.95243096,71.82466,0.011009622
1719,191,translate,-1,0.1027035,0.23293148,0.94864875,71.83531,0.020393528
1720,191,polarity,-1,0.09763743,0.22144164,0.95118165,71.818,0.00936287
1721,191,vocab,-1,0.1690652,0.3834398,0.91546774,71.791435,0.17487712
1722,191,cat,-1,0.41881958,0.9498826,0.7905902,71.91261,0.7785411
1723,191,shuffle,-1,0.09579799,0.21726981,0.9521013,71.82233,0.0031318364
1724,191,unrelated,80,0.8083752,1.8333945,0.59581256,72.02093,1.6489416
1725,191,unrelated_token,80,0.73548543,1.6680807,0.6322576,72.33423,1.509014
1726,192,orig,-1,0.09566557,0.21696946,0.9521675,71.92459,0.0
1727,192,paraphrase,-1,0.09653566,0.21894284,0.95173246,71.964096,0.007943496
1728,192,translate,-1,0.09905602,0.22465901,0.95047206,71.94512,0.0072467276
1729,192,polarity,-1,0.09495183,0.21535072,0.9525244,71.93828,0.004310505
1730,192,vocab,-1,0.14394137,0.32645896,0.92802966,71.90507,0.12187302
1731,192,cat,-1,0.6092647,1.381812,0.6953678,71.83342,1.1985158
1732,192,shuffle,-1,0.09655608,0.21898915,0.9517224,71.943474,0.026329055
1733,192,unrelated,202,0.8650606,1.9619571,0.5674699,71.84064,1.761999
1734,192,unrelated_token,202,0.72401077,1.6420561,0.637995,71.93345,1.4473231
1735,193,orig,-1,0.15160586,0.34384203,0.9241971,71.87204,0.0
1736,193,paraphrase,-1,0.15532532,0.35227776,0.92233753,71.87472,0.011139716
1737,193,translate,-1,0.16216835,0.36779776,0.918916,71.85906,0.013925236
1738,193,polarity,-1,0.15173271,0.3441297,0.9241337,71.871414,0.005171531
1739,193,vocab,-1,0.32785898,0.74358404,0.83607066,71.82368,0.39524993
1740,193,cat,-1,0.4936934,1.1196964,0.7531533,71.87737,0.8239718
1741,193,shuffle,-1,0.19452895,0.44119158,0.90273577,71.773254,0.083616644
