vid,idx,kind,claim_id,L_o,KL_rev,top1_agree,p_top1_under_q
881,98,orig,-1,0.014591610059142113,0.015820953994989395,True,0.3624264597892761
889,99,orig,-1,0.0027971824165433645,0.0031251239124685526,True,0.8997951149940491
898,100,orig,-1,0.04918593540787697,0.051014494150877,False,0.4620155990123749
907,101,orig,-1,0.031475190073251724,0.02875436469912529,True,0.39947980642318726
916,102,orig,-1,0.011638429947197437,0.0128674590960145,True,0.7443337440490723
925,103,orig,-1,0.06717433780431747,0.06878471374511719,True,0.6393862962722778
934,104,orig,-1,0.003037727903574705,0.0034572724252939224,True,0.9760844111442566
943,105,orig,-1,0.031057149171829224,0.02884930931031704,True,0.4332590699195862
952,106,orig,-1,0.0144814969971776,0.016742078587412834,True,0.6557121872901917
961,107,orig,-1,0.09604109823703766,0.1057840883731842,True,0.40993109345436096
970,108,orig,-1,0.04756312444806099,0.03939134627580643,True,0.5570324063301086
979,109,orig,-1,0.014887687750160694,0.015192843973636627,True,0.35558757185935974
988,110,orig,-1,8.135938696796075e-05,7.528209243901074e-05,True,0.9992295503616333
997,111,orig,-1,0.0024010040797293186,0.001471835421398282,True,0.997337281703949
864,96,paraphrase,-1,0.01718863844871521,0.014812853187322617,True,0.9026723504066467
873,97,paraphrase,-1,0.000939596095122397,0.0010686606401577592,True,0.9536092877388
882,98,paraphrase,-1,0.05572880804538727,0.07100028544664383,True,0.3174375891685486
890,99,paraphrase,-1,0.002214125357568264,0.0024331973399966955,True,0.9036847352981567
899,100,paraphrase,-1,0.07070737332105637,0.07317215949296951,False,0.4314076006412506
908,101,paraphrase,-1,0.04643654823303223,0.04128308966755867,True,0.38979238271713257
917,102,paraphrase,-1,0.005968081299215555,0.005973468534648418,True,0.7776300311088562
926,103,paraphrase,-1,0.05018676072359085,0.04733444005250931,True,0.6734399199485779
935,104,paraphrase,-1,0.0020020080264657736,0.0021433394867926836,True,0.9775456786155701
944,105,paraphrase,-1,0.03288564831018448,0.0315905325114727,True,0.4173983931541443
953,106,paraphrase,-1,0.009378221817314625,0.011568386107683182,True,0.6744922399520874
962,107,paraphrase,-1,0.0922643169760704,0.10220928490161896,True,0.411357045173645
971,108,paraphrase,-1,0.0669378861784935,0.05489266663789749,True,0.5913951396942139
980,109,paraphrase,-1,0.014558834955096245,0.014657050371170044,True,0.3519188165664673
989,110,paraphrase,-1,7.519299106206745e-05,6.689173460472375e-05,True,0.9992578625679016
998,111,paraphrase,-1,0.0026004777755588293,0.0015109681989997625,True,0.9975476861000061
865,96,translate,-1,0.008327055722475052,0.0075836703181266785,True,0.8855291604995728
874,97,translate,-1,0.0012023299932479858,0.0013889214023947716,True,0.9493474960327148
883,98,translate,-1,0.014401355758309364,0.015424966812133789,True,0.36150744557380676
891,99,translate,-1,0.0030690995045006275,0.0035077391657978296,True,0.8971384763717651
900,100,translate,-1,0.04976259544491768,0.052085619419813156,False,0.46146252751350403
909,101,translate,-1,0.019858192652463913,0.01851349137723446,True,0.39432939887046814
918,102,translate,-1,0.011194557882845402,0.01260402798652649,True,0.7520961761474609
927,103,translate,-1,0.052625857293605804,0.04968641698360443,True,0.6681532859802246
936,104,translate,-1,0.0024505113251507282,0.0027402902487665415,True,0.9768379926681519
945,105,translate,-1,0.02464839443564415,0.02271791361272335,True,0.4021439850330353
954,106,translate,-1,0.009371636435389519,0.010910393670201302,True,0.678269624710083
963,107,translate,-1,0.09196382015943527,0.10243837535381317,True,0.42328667640686035
972,108,translate,-1,0.0677381083369255,0.055478453636169434,True,0.5916500687599182
981,109,translate,-1,0.022387318313121796,0.022826997563242912,True,0.3333559036254883
990,110,translate,-1,0.00010471475980011746,0.00010522919183131307,True,0.9991258978843689
999,111,translate,-1,0.0018501363229006529,0.0011808574199676514,True,0.9973311424255371
866,96,polarity,-1,0.010734010487794876,0.00957474485039711,True,0.8903725147247314
875,97,polarity,-1,0.0011383529054000974,0.001359701156616211,True,0.9529260396957397
884,98,polarity,-1,0.01822350174188614,0.02011709287762642,True,0.3455348014831543
892,99,polarity,-1,0.0024252706207334995,0.002486126497387886,True,0.9095349311828613
901,100,polarity,-1,0.07148858904838562,0.07447302341461182,False,0.4304959774017334
910,101,polarity,-1,0.03380987048149109,0.03220760077238083,True,0.3707517385482788
919,102,polarity,-1,0.00841545034199953,0.009305442683398724,True,0.7547075748443604
928,103,polarity,-1,0.06863880157470703,0.06834176927804947,True,0.6427928805351257
937,104,polarity,-1,0.002880539745092392,0.0033852937631309032,True,0.974631130695343
946,105,polarity,-1,0.029858121648430824,0.02733439952135086,True,0.42663538455963135
955,106,polarity,-1,0.014635315164923668,0.017423491925001144,True,0.6566331386566162
964,107,polarity,-1,0.09156690537929535,0.10111480951309204,True,0.4129842519760132
973,108,polarity,-1,0.060213178396224976,0.050105981528759,True,0.581716001033783
982,109,polarity,-1,0.010170645080506802,0.010550258681178093,True,0.3693176507949829
991,110,polarity,-1,8.689065725775436e-05,7.691303471801803e-05,True,0.9992565512657166
1000,111,polarity,-1,0.0024817727971822023,0.0014696866273880005,True,0.9973942041397095
867,96,vocab,-1,0.01906195655465126,0.02355031669139862,True,0.8788053393363953
876,97,vocab,-1,0.003946913406252861,0.0063326116651296616,True,0.9465494751930237
885,98,vocab,-1,0.07638738304376602,0.09281285107135773,True,0.2816895544528961
893,99,vocab,-1,0.005786206107586622,0.006629297975450754,True,0.8936132192611694
902,100,vocab,-1,0.05377428978681564,0.09402541071176529,False,0.4799651801586151
911,101,vocab,-1,0.05238347873091698,0.050276197493076324,False,0.35240331292152405
920,102,vocab,-1,0.09713304042816162,0.1160360723733902,True,0.5974575281143188
929,103,vocab,-1,0.0759262666106224,0.08357110619544983,True,0.6189188361167908
938,104,vocab,-1,0.0036987755447626114,0.002889198251068592,True,0.9811262488365173
947,105,vocab,-1,0.04989917576313019,0.05426274612545967,True,0.40685003995895386
956,106,vocab,-1,0.020570948719978333,0.024269964545965195,True,0.6372649073600769
965,107,vocab,-1,0.1524057388305664,0.1657949537038803,True,0.33845579624176025
974,108,vocab,-1,0.06424079090356827,0.05170600116252899,True,0.5791576504707336
983,109,vocab,-1,0.13929378986358643,0.1540198177099228,False,0.23014600574970245
992,110,vocab,-1,0.0003108774544671178,0.0004462871584109962,True,0.9985163807868958
1001,111,vocab,-1,0.000612662872299552,0.0005190676893107593,True,0.9963973164558411
868,96,cat,-1,8.537993431091309,17.694612503051758,False,9.856687393039465e-05
877,97,cat,-1,0.038429539650678635,0.08331489562988281,True,0.918301522731781
886,98,cat,-1,3.644143581390381,8.839493751525879,False,0.009767143055796623
894,99,cat,-1,2.2617175579071045,13.819331169128418,False,0.09663286805152893
903,100,cat,-1,4.857695579528809,11.747133255004883,False,0.002231941092759371
912,101,cat,-1,6.024895668029785,11.216680526733398,False,0.007314589805901051
921,102,cat,-1,10.746580123901367,13.68284797668457,False,4.674207957577892e-06
930,103,cat,-1,2.3278896808624268,5.472264766693115,False,0.049214962869882584
939,104,cat,-1,9.591887474060059,14.56832218170166,False,6.0151789512019604e-05
948,105,cat,-1,5.022058010101318,10.462648391723633,False,0.0038403950165957212
957,106,cat,-1,1.124086618423462,3.8259644508361816,True,0.21923106908798218
966,107,cat,-1,5.993864059448242,12.660627365112305,False,0.0001912427687784657
975,108,cat,-1,3.321058988571167,9.06513786315918,False,0.004449641332030296
984,109,cat,-1,2.885219097137451,11.012140274047852,False,0.009659440256655216
993,110,cat,-1,0.6053052544593811,6.241291522979736,True,0.5437147617340088
1002,111,cat,-1,5.969049453735352,9.984710693359375,False,0.0024820638354867697
869,96,shuffle,-1,0.02090906724333763,0.017591752111911774,True,0.9048159122467041
878,97,shuffle,-1,0.0017975339433178306,0.0022813326213508844,True,0.9518621563911438
887,98,shuffle,-1,0.023423923179507256,0.023682575672864914,True,0.3673851490020752
895,99,shuffle,-1,0.0024523138999938965,0.0024558906443417072,True,0.9110304713249207
904,100,shuffle,-1,0.12558215856552124,0.1279306709766388,False,0.3709512948989868
913,101,shuffle,-1,0.03203272074460983,0.030049148947000504,True,0.3756215274333954
922,102,shuffle,-1,0.0035142896231263876,0.003538908204063773,True,0.7854575514793396
931,103,shuffle,-1,0.052195943892002106,0.049899883568286896,True,0.6682175993919373
940,104,shuffle,-1,0.002314712153747678,0.0026001587975770235,True,0.9762303829193115
949,105,shuffle,-1,0.0322406068444252,0.029713407158851624,True,0.433010071516037
958,106,shuffle,-1,0.02353975921869278,0.02794974111020565,True,0.6300965547561646
967,107,shuffle,-1,0.09598692506551743,0.10147996246814728,True,0.3935180902481079
976,108,shuffle,-1,0.049239207059144974,0.040890660136938095,True,0.5642368793487549
985,109,shuffle,-1,0.015618902631103992,0.016437526792287827,True,0.3619433045387268
994,110,shuffle,-1,8.545270975446329e-05,6.333718192763627e-05,True,0.9993341565132141
1003,111,shuffle,-1,0.001120785716921091,0.0008359539206139743,True,0.997190535068512
870,96,unrelated,43,4.801546096801758,8.772320747375488,False,0.008668418973684311
879,97,unrelated,60,8.912287712097168,10.605193138122559,False,0.00011266721412539482
888,98,unrelated,116,0.17159374058246613,0.2141071856021881,True,0.4201812148094177
896,99,unrelated,255,3.9195456504821777,13.010115623474121,False,0.01732083410024643
905,100,unrelated,203,4.299506187438965,11.275374412536621,False,0.02128961868584156
914,101,unrelated,13,0.11517737805843353,0.16513356566429138,True,0.35212355852127075
923,102,unrelated,141,5.718707084655762,5.768150806427002,False,0.0006146135274320841
932,103,unrelated,192,1.7696220874786377,4.930235385894775,False,0.10404593497514725
941,104,unrelated,221,8.298234939575195,9.291214942932129,False,0.000215488689718768
950,105,unrelated,51,2.3613555431365967,2.184062957763672,False,0.040857963263988495
959,106,unrelated,136,5.117960453033447,10.596012115478516,False,0.0026010689325630665
968,107,unrelated,129,6.261636734008789,8.492700576782227,False,0.0003580251068342477
977,108,unrelated,245,4.555842399597168,7.0497822761535645,False,0.004957988858222961
986,109,unrelated,153,7.9578070640563965,9.079036712646484,False,0.00011415576591389254
995,110,unrelated,109,1.736250400543213,8.594436645507812,True,0.1753014624118805
1004,111,unrelated,22,18.06928253173828,17.940444946289062,False,1.3592254433092421e-08
871,96,unrelated_token,43,2.0909945964813232,3.623812675476074,False,0.08645377308130264
880,97,unrelated_token,60,0.017963044345378876,0.02463257685303688,True,0.9287526607513428
-1,98,ref_identity,-1,0.0,0.0,True,0.40053591132164
897,99,unrelated_token,255,0.10830260068178177,0.2080409824848175,True,0.7600150108337402
906,100,unrelated_token,203,0.4636397063732147,1.8953380584716797,True,0.3787468373775482
915,101,unrelated_token,13,0.049636807292699814,0.044453054666519165,True,0.4094752371311188
924,102,unrelated_token,141,0.16472038626670837,0.2252478301525116,True,0.573696494102478
933,103,unrelated_token,192,0.2151331752538681,0.25241219997406006,True,0.47968825697898865
942,104,unrelated_token,221,0.017216291278600693,0.008811219595372677,True,0.9921553730964661
951,105,unrelated_token,51,0.5658823251724243,0.6943696737289429,True,0.19975504279136658
960,106,unrelated_token,136,0.03869974613189697,0.03616201505064964,True,0.7559792399406433
969,107,unrelated_token,129,0.9624545574188232,1.3050963878631592,False,0.1028195470571518
978,108,unrelated_token,245,0.39496904611587524,0.2469376027584076,True,0.7548989057540894
987,109,unrelated_token,153,0.36699503660202026,0.6418576240539551,True,0.3219298720359802
996,110,unrelated_token,109,0.0013244980946183205,0.0010631632758304477,True,0.9996609687805176
1005,111,unrelated_token,22,0.010042720474302769,0.02326715923845768,True,0.9866918921470642
-1,96,ref_identity,-1,0.0,0.0,True,0.846897542476654
-1,97,ref_identity,-1,0.0,0.0,True,0.9565191864967346
-2,98,ref_mean,-1,0.5785501599311829,1.94736647605896,True,0.1936948150396347
-1,99,ref_identity,-1,0.0,0.0,True,0.9092896580696106
-1,100,ref_identity,-1,0.0,0.0,True,0.6165226101875305
-1,101,ref_identity,-1,0.0,0.0,True,0.38718366622924805
-1,102,ref_identity,-1,0.0,0.0,True,0.7945466637611389
-1,103,ref_identity,-1,0.0,0.0,True,0.7700201272964478
-1,104,ref_identity,-1,0.0,0.0,True,0.979862630367279
-1,105,ref_identity,-1,0.0,0.0,True,0.385173499584198
-1,106,ref_identity,-1,0.0,0.0,True,0.7188526391983032
-1,107,ref_identity,-1,0.0,0.0,True,0.5761728882789612
-1,108,ref_identity,-1,0.0,0.0,True,0.4706018567085266
-1,109,ref_identity,-1,0.0,0.0,True,0.4271373152732849
-1,110,ref_identity,-1,0.0,0.0,True,0.9992772936820984
-1,111,ref_identity,-1,0.0,0.0,True,0.9952394962310791
-2,96,ref_mean,-1,3.426006555557251,8.657686233520508,False,0.025882810354232788
-2,97,ref_mean,-1,1.012547254562378,4.227067470550537,True,0.3411073684692383
-2,99,ref_mean,-1,0.17020951211452484,0.5031854510307312,True,0.7482194900512695
-2,100,ref_mean,-1,2.84647274017334,10.380552291870117,False,0.050730444490909576
-2,101,ref_mean,-1,6.813876152038574,9.460756301879883,False,0.0013220250839367509
-2,102,ref_mean,-1,4.968533992767334,7.979189872741699,False,0.0027331567835062742
-2,103,ref_mean,-1,1.541248083114624,4.2430596351623535,False,0.18932361900806427
-2,104,ref_mean,-1,5.192291259765625,9.761919021606445,False,0.004974736366420984
-2,105,ref_mean,-1,2.423642873764038,3.0412566661834717,False,0.02882457710802555
-2,106,ref_mean,-1,0.3368327021598816,1.844875454902649,True,0.5193548202514648
-2,107,ref_mean,-1,1.9535760879516602,2.3942205905914307,False,0.021565398201346397
-2,108,ref_mean,-1,0.5899630188941956,1.2959024906158447,True,0.47317445278167725
-2,109,ref_mean,-1,1.4018210172653198,2.8508565425872803,False,0.0798882246017456
-2,110,ref_mean,-1,0.9197790622711182,6.579776287078857,True,0.3970992863178253
-2,111,ref_mean,-1,15.418402671813965,9.363638877868652,False,1.932448725483482e-07
1006,112,orig,-1,0.0032547912560403347,0.0027812973130494356,True,0.950434148311615
1015,113,orig,-1,0.0008115912787616253,0.0013203013222664595,True,0.9973844885826111
1024,114,orig,-1,0.04424934461712837,0.03912017121911049,True,0.34490373730659485
1033,115,orig,-1,0.011326463893055916,0.010416676290333271,True,0.6100504398345947
1042,116,orig,-1,0.08988451957702637,0.0928073525428772,False,0.4237256646156311
1051,117,orig,-1,0.006782873999327421,0.006634758785367012,True,0.8228236436843872
1060,118,orig,-1,0.16087600588798523,0.1665424406528473,True,0.14497578144073486
1069,119,orig,-1,0.018232721835374832,0.018881551921367645,True,0.7243273854255676
1078,120,orig,-1,0.004704078659415245,0.0057818349450826645,True,0.6399333477020264
1087,121,orig,-1,0.11138999462127686,0.10430984199047089,True,0.3188798129558563
1096,122,orig,-1,0.11519235372543335,0.1012912169098854,False,0.032883621752262115
1105,123,orig,-1,0.09312900900840759,0.10504648834466934,True,0.14720739424228668
1114,124,orig,-1,0.016084514558315277,0.014780537225306034,True,0.576664388179779
1123,125,orig,-1,0.0069018397480249405,0.007324274629354477,True,0.4900839626789093
1132,126,orig,-1,5.994098501105327e-06,6.187721737660468e-06,True,0.9997990727424622
1141,127,orig,-1,0.07440221309661865,0.07404744625091553,True,0.4765683114528656
1007,112,paraphrase,-1,0.0043470598757267,0.0035046725533902645,True,0.9553136229515076
1016,113,paraphrase,-1,0.0018544172635301948,0.00349637633189559,True,0.9960877895355225
1025,114,paraphrase,-1,0.05022734776139259,0.047168344259262085,True,0.3142301142215729
1034,115,paraphrase,-1,0.009349437430500984,0.008206016384065151,True,0.5884588956832886
1043,116,paraphrase,-1,0.06756441295146942,0.07028540968894958,True,0.4505709111690521
1052,117,paraphrase,-1,0.009773014113307,0.010349327698349953,True,0.8045008778572083
1061,118,paraphrase,-1,0.10675555467605591,0.11564125865697861,True,0.16515611112117767
1070,119,paraphrase,-1,0.011855223216116428,0.011744344606995583,True,0.7103834748268127
1079,120,paraphrase,-1,0.0059076594188809395,0.00688519049435854,True,0.6346690654754639
1088,121,paraphrase,-1,0.1192501038312912,0.10898540914058685,True,0.30105602741241455
1097,122,paraphrase,-1,0.11570242047309875,0.1011037677526474,False,0.03298049420118332
1106,123,paraphrase,-1,0.1056806892156601,0.12012552469968796,True,0.15519069135189056
1115,124,paraphrase,-1,0.014794318936765194,0.014461466111242771,True,0.5606486797332764
1124,125,paraphrase,-1,0.0072510819882154465,0.007629030384123325,True,0.4793570935726166
1133,126,paraphrase,-1,5.541852260648739e-06,5.334015440894291e-06,True,0.9997996687889099
1142,127,paraphrase,-1,0.07682792842388153,0.07394613325595856,True,0.4916057288646698
1008,112,translate,-1,0.0033314558677375317,0.0028406670317053795,True,0.946844220161438
1017,113,translate,-1,0.0006519476301036775,0.0010202407138422132,True,0.9976945519447327
1026,114,translate,-1,0.03617314621806145,0.03342751786112785,True,0.32087570428848267
1035,115,translate,-1,0.01012661587446928,0.009245038032531738,True,0.5985068082809448
1044,116,translate,-1,0.06837740540504456,0.07081404328346252,True,0.4486369788646698
1053,117,translate,-1,0.013396562077105045,0.015161906369030476,True,0.7896286249160767
1062,118,translate,-1,0.16389009356498718,0.1688503623008728,True,0.1464402973651886
1071,119,translate,-1,0.01786758378148079,0.017859552055597305,True,0.7056459784507751
1080,120,translate,-1,0.007143393158912659,0.008452321402728558,True,0.6243133544921875
1089,121,translate,-1,0.26527997851371765,0.23225468397140503,True,0.3482658267021179
1098,122,translate,-1,0.11319301277399063,0.09980704635381699,False,0.03342926502227783
1107,123,translate,-1,0.1518353670835495,0.17902132868766785,False,0.14630070328712463
1116,124,translate,-1,0.017325187101960182,0.016627494245767593,True,0.5501673817634583
1125,125,translate,-1,0.0066474564373493195,0.006956143770366907,True,0.4814434349536896
1134,126,translate,-1,6.217284408194246e-06,8.053372766880784e-06,True,0.9997836947441101
1143,127,translate,-1,0.06100460886955261,0.0574004165828228,True,0.46673673391342163
1009,112,polarity,-1,0.003648573998361826,0.0030078364070504904,True,0.9536985754966736
1018,113,polarity,-1,0.0009611995192244649,0.0016085875686258078,True,0.9971526861190796
1027,114,polarity,-1,0.04046383500099182,0.037596505135297775,True,0.32524406909942627
1036,115,polarity,-1,0.017796389758586884,0.015596135519444942,True,0.6226940155029297
1045,116,polarity,-1,0.034086644649505615,0.03574368357658386,True,0.5067861676216125
1054,117,polarity,-1,0.004633354488760233,0.004258542321622372,True,0.8410788774490356
1063,118,polarity,-1,0.14474311470985413,0.152347132563591,True,0.15398599207401276
1072,119,polarity,-1,0.0068036094307899475,0.00695576798170805,True,0.7136165499687195
1081,120,polarity,-1,0.005595118273049593,0.006499347742646933,True,0.6300367712974548
1090,121,polarity,-1,0.11869873851537704,0.1108669564127922,True,0.31429195404052734
1099,122,polarity,-1,0.13806089758872986,0.11936108767986298,False,0.028184298425912857
1108,123,polarity,-1,0.04724154621362686,0.047839272767305374,True,0.15086330473423004
1117,124,polarity,-1,0.01748962700366974,0.016005955636501312,True,0.5795493125915527
1126,125,polarity,-1,0.01077534630894661,0.011355845257639885,True,0.46560126543045044
1135,126,polarity,-1,4.517229172051884e-06,5.346943453332642e-06,True,0.9997816681861877
1144,127,polarity,-1,0.05505853518843651,0.05228624865412712,True,0.4670434296131134
1010,112,vocab,-1,0.006215252447873354,0.0048548318445682526,True,0.956451952457428
1019,113,vocab,-1,0.0010098370257765055,0.0016613078769296408,True,0.9969706535339355
1028,114,vocab,-1,0.037126366049051285,0.03369755297899246,True,0.3014698922634125
1037,115,vocab,-1,0.023748790845274925,0.021896986290812492,True,0.596642255783081
1046,116,vocab,-1,0.06367740035057068,0.06647346913814545,True,0.4578055143356323
1055,117,vocab,-1,0.15346236526966095,0.24815383553504944,True,0.6114621758460999
1064,118,vocab,-1,0.11775995045900345,0.120881088078022,True,0.15808932483196259
1073,119,vocab,-1,0.012722358107566833,0.011991746723651886,True,0.7796791791915894
1082,120,vocab,-1,0.011518063023686409,0.012696713209152222,True,0.663303792476654
1091,121,vocab,-1,0.07836567610502243,0.07814693450927734,True,0.25457242131233215
1100,122,vocab,-1,0.2301458865404129,0.21358954906463623,False,0.027871446684002876
1109,123,vocab,-1,0.09640248864889145,0.09762373566627502,False,0.11661753058433533
1118,124,vocab,-1,0.030205491930246353,0.03532624989748001,True,0.5318998694419861
1127,125,vocab,-1,0.012792954221367836,0.013658829964697361,True,0.46083876490592957
1136,126,vocab,-1,1.0044640475825872e-05,1.4138426195131615e-05,True,0.9997513890266418
1145,127,vocab,-1,0.06878168880939484,0.053318072110414505,True,0.40610504150390625
1011,112,cat,-1,0.010291827842593193,0.010793846100568771,True,0.9355599880218506
1020,113,cat,-1,4.528057098388672,9.97839069366455,False,0.010682276450097561
1029,114,cat,-1,0.037760116159915924,0.036413442343473434,True,0.2788369357585907
1038,115,cat,-1,2.89210844039917,13.594034194946289,False,0.03297766298055649
1047,116,cat,-1,1.8226661682128906,2.1505367755889893,False,0.3349994122982025
1056,117,cat,-1,6.8931169509887695,9.855865478515625,False,0.0004269059281796217
1065,118,cat,-1,5.2892303466796875,7.395451545715332,False,0.0161945391446352
1074,119,cat,-1,6.699728012084961,7.841919422149658,False,0.0006708689616061747
1083,120,cat,-1,2.1046202182769775,10.0501708984375,False,0.07470749318599701
1092,121,cat,-1,8.450395584106445,13.701286315917969,False,4.4947300921194255e-06
1101,122,cat,-1,5.3488593101501465,10.192450523376465,False,6.027280505804811e-06
1110,123,cat,-1,0.5856061577796936,1.5378767251968384,True,0.15635892748832703
1119,124,cat,-1,1.1949563026428223,3.867131471633911,True,0.14637954533100128
1128,125,cat,-1,1.345457911491394,3.6140708923339844,False,0.09096124768257141
1137,126,cat,-1,2.342210531234741,12.452834129333496,False,0.09596265107393265
1146,127,cat,-1,2.7913784980773926,7.4784135818481445,False,0.11508896946907043
1012,112,shuffle,-1,0.0021043657325208187,0.0018186081433668733,True,0.9473801851272583
1021,113,shuffle,-1,0.00032309687230736017,0.00045055412920191884,True,0.9981594681739807
1030,114,shuffle,-1,0.03804067522287369,0.034347254782915115,True,0.3451826572418213
1039,115,shuffle,-1,0.026935886591672897,0.021592192351818085,True,0.6136235594749451
1048,116,shuffle,-1,0.06774286925792694,0.07011708617210388,True,0.45137837529182434
1057,117,shuffle,-1,0.008412845432758331,0.0103186946362257,True,0.8146977424621582
1066,118,shuffle,-1,0.13615897297859192,0.14035919308662415,True,0.1551220417022705
1075,119,shuffle,-1,0.012503758072853088,0.0122086051851511,True,0.7109687924385071
1084,120,shuffle,-1,0.00534003134816885,0.0062003061175346375,True,0.6364707350730896
1093,121,shuffle,-1,0.038804102689027786,0.03607974201440811,True,0.2633225619792938
1102,122,shuffle,-1,0.12593349814414978,0.10997260361909866,False,0.030975598841905594
1111,123,shuffle,-1,0.07516472041606903,0.08167270570993423,True,0.15116049349308014
1120,124,shuffle,-1,0.013446833938360214,0.012344743125140667,True,0.5782000422477722
1129,125,shuffle,-1,0.013156691566109657,0.013849307782948017,True,0.4595910906791687
1138,126,shuffle,-1,1.1159742825839203e-05,1.0272869985783473e-05,True,0.9998232126235962
1147,127,shuffle,-1,0.04307713732123375,0.04162484407424927,True,0.4445667862892151
1013,112,unrelated,159,4.148825645446777,11.022939682006836,False,0.01268260832875967
1022,113,unrelated,6,5.20716667175293,9.828740119934082,False,0.0054201423190534115
1031,114,unrelated,180,3.265899419784546,8.66813850402832,False,0.03519816696643829
1040,115,unrelated,150,6.56850528717041,5.2355523109436035,False,0.00013640329416375607
1049,116,unrelated,242,4.381603240966797,13.11254596710205,False,0.10063831508159637
1058,117,unrelated,14,10.054974555969238,6.934471130371094,False,1.3816938917443622e-05
1067,118,unrelated,123,6.832454681396484,9.088093757629395,False,0.002729062456637621
1076,119,unrelated,219,1.022600769996643,4.593548774719238,False,0.27268415689468384
1085,120,unrelated,167,6.966829299926758,8.137558937072754,False,0.0005244943895377219
1094,121,unrelated,177,8.129280090332031,11.381901741027832,False,6.687940913252532e-05
1103,122,unrelated,174,7.538395404815674,7.672945022583008,False,7.158862899814267e-06
1112,123,unrelated,37,6.8914875984191895,5.2941508293151855,False,3.858073796436656e-06
1121,124,unrelated,139,6.93947696685791,9.304481506347656,False,0.00017309356189798564
1130,125,unrelated,19,0.32500264048576355,0.5082858204841614,False,0.266018807888031
1139,126,unrelated,236,2.466862440109253,12.27215576171875,True,0.08475137501955032
1148,127,unrelated,184,3.9843926429748535,7.177079677581787,False,0.001435934449546039
1014,112,unrelated_token,159,1.9476412534713745,4.97449254989624,False,0.11947955936193466
1023,113,unrelated_token,6,0.007039885967969894,0.023371029645204544,True,0.9904266595840454
1032,114,unrelated_token,180,0.19522249698638916,0.18562617897987366,True,0.31876426935195923
1041,115,unrelated_token,150,0.14799873530864716,0.18883319199085236,True,0.656890332698822
1050,116,unrelated_token,242,0.12349101901054382,0.154692605137825,True,0.41477635502815247
1059,117,unrelated_token,14,0.7513646483421326,1.2291654348373413,True,0.3539392948150635
1068,118,unrelated_token,123,0.09578316658735275,0.09859918802976608,True,0.24772295355796814
1077,119,unrelated_token,219,0.022811677306890488,0.022431405261158943,True,0.7080652713775635
1086,120,unrelated_token,167,0.08013539016246796,0.058240603655576706,True,0.7487344145774841
1095,121,unrelated_token,177,0.44946953654289246,0.3344571888446808,False,0.041405703872442245
1104,122,unrelated_token,174,0.7519880533218384,0.6502825021743774,False,0.011498907580971718
1113,123,unrelated_token,37,1.305224895477295,0.8470840454101562,False,0.10219482332468033
1122,124,unrelated_token,139,0.06296601891517639,0.056434787809848785,True,0.5178423523902893
1131,125,unrelated_token,19,0.12500877678394318,0.1528913825750351,True,0.3535350561141968
1140,126,unrelated_token,236,0.00021727560670115054,0.0007043126388452947,True,0.9994708895683289
1149,127,unrelated_token,184,0.14928320050239563,0.09002560377120972,True,0.46604281663894653
-1,112,ref_identity,-1,0.0,0.0,True,0.9422754645347595
-1,113,ref_identity,-1,0.0,0.0,True,0.9989442229270935
-1,114,ref_identity,-1,0.0,0.0,True,0.31000182032585144
-1,115,ref_identity,-1,0.0,0.0,True,0.5693065524101257
-1,116,ref_identity,-1,0.0,0.0,True,0.6285221576690674
-1,117,ref_identity,-1,0.0,0.0,True,0.8320314288139343
-1,118,ref_identity,-1,0.0,0.0,True,0.27696144580841064
-1,119,ref_identity,-1,0.0,0.0,True,0.7272831797599792
-1,120,ref_identity,-1,0.0,0.0,True,0.6542035937309265
-1,121,ref_identity,-1,0.0,0.0,True,0.20598773658275604
-1,122,ref_identity,-1,0.0,0.0,True,0.11530055850744247
-1,123,ref_identity,-1,0.0,0.0,True,0.20461300015449524
-1,124,ref_identity,-1,0.0,0.0,True,0.5643326044082642
-1,125,ref_identity,-1,0.0,0.0,True,0.5254596471786499
-1,126,ref_identity,-1,0.0,0.0,True,0.9997822642326355
-1,127,ref_identity,-1,0.0,0.0,True,0.41328322887420654
-2,112,ref_mean,-1,3.084904193878174,3.8239169120788574,False,0.0336521677672863
-2,113,ref_mean,-1,3.675050973892212,10.039678573608398,False,0.02510695531964302
-2,114,ref_mean,-1,6.374512195587158,9.007753372192383,False,0.0006659793434664607
-2,115,ref_mean,-1,0.3479492962360382,0.7767190933227539,True,0.4418178200721741
-2,116,ref_mean,-1,0.29385676980018616,1.8148003816604614,True,0.3966464698314667
-2,117,ref_mean,-1,5.058531284332275,4.970451831817627,False,0.0035702779423445463
-2,118,ref_mean,-1,2.5766658782958984,5.138779163360596,False,0.022029491141438484
-2,119,ref_mean,-1,0.20526565611362457,0.9970332980155945,True,0.5135201215744019
-2,120,ref_mean,-1,0.5629516243934631,1.9374629259109497,True,0.34777945280075073
-2,121,ref_mean,-1,1.8676905632019043,4.667795658111572,False,0.011057722382247448
-2,122,ref_mean,-1,1.7133727073669434,2.37347674369812,False,0.01122495997697115
-2,123,ref_mean,-1,1.0883829593658447,2.4454538822174072,False,0.07323447614908218
-2,124,ref_mean,-1,0.3895418345928192,0.6434224247932434,True,0.2971130311489105
