tau,eps_steg,eps_alias,err_cat,err_contradict,err_delete,err_paraphrase,err_polarity,err_resample,err_shuffle,err_translate,err_unrelated,err_vocab
0.5129933273583127,0.0,0.7629521016617791,0.18359375,0.9804305283757339,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5199256696199116,0.0,0.7639296187683284,0.1875,0.9814090019569471,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5268580118815104,0.0,0.7658846529814272,0.1953125,0.9833659491193738,0.9960861056751468,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5337903541431092,0.0,0.7668621700879765,0.19921875,0.9843444227005871,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.540722696404708,0.0,0.7683284457478006,0.2109375,0.9843444227005871,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5476550386663068,0.0,0.7688172043010753,0.21484375,0.9843444227005871,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5545873809279057,0.0,0.7712609970674487,0.234375,0.9843444227005871,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5615197231895045,0.0,0.7727272727272727,0.23828125,0.9863013698630136,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5684520654511033,0.0,0.7732160312805474,0.2421875,0.9863013698630136,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5753844077127022,0.0,0.7737047898338221,0.24609375,0.9863013698630136,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5823167499743009,0.0,0.7746823069403714,0.25390625,0.9863013698630136,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5892490922358998,0.0,0.7761485826001955,0.26171875,0.987279843444227,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5961814344974986,0.0,0.7766373411534702,0.265625,0.987279843444227,0.99706457925636,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6031137767590974,0.0,0.7766373411534702,0.265625,0.987279843444227,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6100461190206963,0.0,0.7785923753665689,0.27734375,0.9882583170254403,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.616978461282295,0.0,0.7810361681329423,0.29296875,0.9892367906066536,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6239108035438938,0.0,0.7820136852394917,0.30078125,0.9892367906066536,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6308431458054927,0.0,0.7849462365591398,0.31640625,0.9911937377690803,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6377754880670915,0.0,0.7864125122189638,0.32421875,0.9921722113502935,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6447078303286904,0.0,0.7873900293255132,0.33203125,0.9921722113502935,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6516401725902892,0.0,0.7888563049853372,0.34375,0.9921722113502935,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.658572514851888,0.0,0.7908113391984359,0.359375,0.9921722113502935,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6655048571134868,0.0,0.7917888563049853,0.3671875,0.9921722113502935,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6724371993750856,0.0,0.793743890518084,0.37890625,0.9931506849315068,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6793695416366845,0.0,0.7942326490713587,0.3828125,0.9931506849315068,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6863018838982833,0.0,0.7966764418377321,0.40234375,0.9931506849315068,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6932342261598821,0.0,0.7981427174975562,0.41015625,0.9941291585127201,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.700166568421481,0.0,0.7991202346041055,0.41796875,0.9941291585127201,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7070989106830797,0.0,0.8000977517106549,0.42578125,0.9941291585127201,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7140312529446785,0.0,0.8025415444770283,0.44140625,0.9951076320939335,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7209635952062774,0.0,0.804496578690127,0.45703125,0.9951076320939335,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7278959374678762,0.0,0.8049853372434017,0.4609375,0.9951076320939335,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7348282797294751,0.0,0.8059628543499511,0.46875,0.9951076320939335,0.9980430528375733,0.0,1.0,1.0,0.0,0.0,0.0,1.0
