vid,idx,kind,claim_id,mse_nrm,L_h,cos,r_norm,dist_to_orig,dL_h,L_o,dL_o,sim_to_orig,lex,dist
2199,137,polarity,-1,0.10867821,0.24648212,0.9456614,71.76011,0.0038490074,0.0054848045,0.002023151144385338,-0.00011848285794258118,0.9824773413897281,0.017522658610271913,0.0038490074
2200,137,vocab,-1,0.110390306,0.25036517,0.94480515,71.76544,0.008617202,0.009367853,0.0019650068134069443,-0.00017662718892097473,0.9736034376918354,0.02639656230816456,0.008617202
2201,137,cat,-1,0.13529438,0.3068476,0.93235326,71.65642,0.06873501,0.06585029,0.003980536013841629,0.00183890201151371,0.9969381506429884,0.0030618493570115923,0.06873501
2202,137,shuffle,-1,0.117634416,0.2667948,0.9411833,71.76526,0.030956939,0.025797486,0.0007664547301828861,-0.0013751792721450329,0.5955882352941176,0.40441176470588236,0.030956939
2203,137,unrelated,35,0.9752463,2.2118583,0.5123774,71.91608,2.0134664,1.970861,0.19050458073616028,0.18836294673383236,0.22182468694096602,0.778175313059034,2.0134664
2213,138,paraphrase,-1,0.16355273,0.37093753,0.91822386,72.11218,0.00104741,0.0045281947,0.01511264406144619,0.0026863999664783478,0.9746611667648792,0.02533883323512076,0.00104741
2214,138,translate,-1,0.16549765,0.3753486,0.9172514,72.117485,0.015839119,0.008939266,0.01402053888887167,0.0015942947939038277,0.7345575959933222,0.26544240400667785,0.015839119
2215,138,polarity,-1,0.16438508,0.3728253,0.91780776,72.09851,0.0026757268,0.006415963,0.012679686769843102,0.0002534426748752594,0.9780853517877739,0.021914648212226107,0.0026757268
2216,138,vocab,-1,0.15692264,0.35590047,0.92153883,72.10555,0.0023471608,-0.010508865,0.01481802947819233,0.0023917853832244873,0.9822904368358913,0.017709563164108655,0.0023471608
2217,138,cat,-1,0.46163315,1.0469837,0.76918375,72.05565,0.7799913,0.6805744,5.227960586547852,5.215534342452884,0.9953051643192489,0.0046948356807511304,0.7799913
2218,138,shuffle,-1,0.14666931,0.33264592,0.9266657,72.07512,0.050926484,-0.03376341,0.012609082274138927,0.00018283817917108536,0.6173708920187794,0.38262910798122063,0.050926484
2219,138,unrelated,2,0.7450963,1.6898781,0.62745214,72.0041,1.5657524,1.3234688,4.22447395324707,4.2120477091521025,0.1350259665320254,0.8649740334679746,1.5657524
2229,139,paraphrase,-1,0.047978602,0.10881545,0.97601086,72.018845,0.0012826173,-0.0075722635,0.055097632110118866,-0.003232218325138092,0.9703081232492997,0.029691876750700286,0.0012826173
2230,139,translate,-1,0.0570062,0.12929003,0.9714969,72.00046,0.009396485,0.012902319,0.06056398153305054,0.002234131097793579,0.6765015806111696,0.3234984193888304,0.009396485
2231,139,polarity,-1,0.052020837,0.11798324,0.9739898,72.03291,0.0028148484,0.0015955269,0.04730754718184471,-0.011022303253412247,0.9763346175013758,0.023665382498624155,0.0028148484
2232,139,vocab,-1,0.05422805,0.12298919,0.972886,72.02848,0.0040062587,0.0066014826,0.05784723162651062,-0.0004826188087463379,0.9713644020213363,0.028635597978663663,0.0040062587
2233,139,cat,4,0.39823326,0.9031929,0.80088365,71.87609,0.8091067,0.78680515,3.232947826385498,3.174617975950241,0.9794754846066135,0.02052451539338651,0.8091067
2234,139,shuffle,-1,0.057063837,0.12942076,0.9714682,72.03984,0.010954987,0.013033047,0.0622795894742012,0.003949739038944244,0.8282828282828283,0.1717171717171717,0.010954987
2235,139,unrelated,74,0.7709122,1.7484285,0.614544,72.1213,1.6657112,1.6320407,7.4509992599487305,7.3926694095134735,0.2286634460547504,0.7713365539452496,1.6657112
2245,140,paraphrase,-1,0.14285655,0.3239986,0.9285718,72.060776,0.0006215617,-0.0058719516,0.02092904970049858,0.005807330831885338,0.9813895781637717,0.018610421836228297,0.0006215617
2246,140,translate,-1,0.11896628,0.26981547,0.94051707,72.0437,0.06229432,-0.060055077,0.0046575916931033134,-0.01046412717550993,0.6620926243567753,0.3379073756432247,0.06229432
2247,140,polarity,-1,0.14100608,0.31980172,0.92949736,72.053566,0.0038549,-0.010068834,0.020654646679759026,0.0055329278111457825,0.9901234567901235,0.00987654320987652,0.0038549
2248,140,vocab,-1,0.1422421,0.322605,0.9288793,72.049805,0.0028760745,-0.007265538,0.014916738495230675,-0.00020498037338256836,0.9875621890547264,0.01243781094527363,0.0028760745
2249,140,cat,-1,0.3452962,0.78313166,0.8273522,71.76912,0.60701966,0.4532611,5.203681945800781,5.188560226932168,0.9906774394033562,0.009322560596643825,0.60701966
2250,140,shuffle,-1,0.14766173,0.33489674,0.9261693,72.07345,0.038535316,0.0050261915,0.01226089894771576,-0.002860819920897484,0.7596513075965131,0.24034869240348689,0.038535316
2251,140,unrelated,238,0.8602656,1.951082,0.56986755,71.96705,1.7954158,1.6212114,9.540643692016602,9.525521973147988,0.19830713422007254,0.8016928657799275,1.7954158
2261,141,paraphrase,-1,0.09506834,0.21561496,0.9524663,72.049255,0.0004990312,0.0044630617,0.019096238538622856,-0.002193458378314972,0.9721254355400697,0.027874564459930307,0.0004990312
2262,141,translate,-1,0.097984664,0.22222917,0.9510082,72.06114,0.015261725,0.01107727,0.020593401044607162,-0.0006962958723306656,0.6132177681473456,0.38678223185265437,0.015261725
2263,141,polarity,-1,0.093753,0.21263176,0.953124,72.05786,0.0020367503,0.0014798641,0.021162820979952812,-0.00012687593698501587,0.9711375212224108,0.028862478777589184,0.0020367503
2264,141,vocab,-1,0.10531449,0.23885323,0.94734335,72.04304,0.012189766,0.027701333,0.013062761165201664,-0.008226935751736164,0.9774436090225563,0.022556390977443663,0.012189766
2265,141,cat,3,0.40703458,0.92315423,0.7964832,71.78552,0.79398596,0.71200234,9.143296241760254,9.122006544843316,0.9912841371295759,0.00871586287042414,0.79398596
2266,141,shuffle,-1,0.13838604,0.3138595,0.9308073,71.99024,0.10510555,0.102707595,0.0609591007232666,0.039669403806328773,0.7088167053364269,0.29118329466357307,0.10510555
2267,141,unrelated,53,0.8684268,1.9695916,0.5657874,72.058624,1.8016053,1.7584398,14.414900779724121,14.393611082807183,0.24519774011299436,0.7548022598870057,1.8016053
2277,142,paraphrase,-1,0.096254125,0.2183043,0.9518733,71.86788,0.0007865268,0.001285255,0.07431960105895996,-0.0038687437772750854,0.9815217391304348,0.018478260869565166,0.0007865268
2278,142,translate,-1,0.10445366,0.23690085,0.94777346,71.8184,0.018430348,0.0198818,0.07832834869623184,0.00014000385999679565,0.5509586276488395,0.4490413723511605,0.018430348
2279,142,polarity,-1,0.09750287,0.22113647,0.95124847,71.86542,0.0025904346,0.0041174144,0.08171430975198746,0.003525964915752411,0.9839743589743589,0.01602564102564108,0.0025904346
2280,142,vocab,-1,0.10043569,0.2277881,0.94978225,71.85845,0.0030947914,0.010769054,0.0717189684510231,-0.006469376385211945,0.9908058409951325,0.00919415900486753,0.0030947914
2281,142,cat,-1,0.39504945,0.89597195,0.8024756,71.87468,0.67459214,0.67895293,8.119355201721191,8.041166856884956,0.9934994582881906,0.00650054171180936,0.67459214
2282,142,shuffle,-1,0.11179485,0.25355068,0.94410276,71.85619,0.045877337,0.036531627,0.060421161353588104,-0.017767183482646942,0.6132177681473456,0.38678223185265437,0.045877337
2283,142,unrelated,45,0.6331878,1.4360696,0.6834063,71.924835,1.3322246,1.2190505,1.334197759628296,1.2560094147920609,0.23464305478693967,0.7653569452130603,1.3322246
2293,143,paraphrase,-1,0.086456284,0.19608282,0.95677227,72.023575,0.0004941799,-0.00077967346,0.020141741260886192,0.00018573179841041565,0.9761904761904762,0.023809523809523836,0.0004941799
2294,143,translate,-1,0.092321515,0.20938516,0.9538396,72.01426,0.017046764,0.012522668,0.020327934995293617,0.0003719255328178406,0.6357333333333334,0.3642666666666666,0.017046764
2295,143,polarity,-1,0.085530035,0.19398208,0.95723516,72.017296,0.0021495104,-0.0028804094,0.020251210778951645,0.0002952013164758682,0.9739612188365651,0.026038781163434943,0.0021495104
2296,143,vocab,-1,0.089780375,0.20362185,0.9551101,72.00888,0.002675449,0.0067593604,0.023309826850891113,0.0033538173884153366,0.9824163357912649,0.01758366420873514,0.002675449
2297,143,cat,-1,0.34216046,0.77601975,0.8289202,71.81295,0.61376256,0.57915723,2.977180242538452,2.9572242330759764,0.9811536264991434,0.018846373500856606,0.61376256
2298,143,shuffle,-1,0.10031519,0.2275148,0.94984275,72.04896,0.020743858,0.030652314,0.02334030717611313,0.003384297713637352,0.79841449603624,0.20158550396375996,0.020743858
2299,143,unrelated,137,0.91052693,2.0650747,0.5447368,71.7728,1.942274,1.8682122,8.538095474243164,8.518139464780688,0.18010594467333726,0.8198940553266627,1.942274
2309,144,paraphrase,-1,0.14864624,0.3371296,0.92567724,71.88711,0.0019710087,-0.024187267,0.0002890861942432821,0.00014974999066907912,0.9767981438515081,0.023201856148491906,0.0019710087
2310,144,translate,-1,0.15880929,0.3601794,0.92059577,71.86522,0.016363116,-0.0011374652,0.0001908035483211279,5.146734474692494e-05,0.5045333333333333,0.4954666666666667,0.016363116
2311,144,polarity,-1,0.14942704,0.33890048,0.925287,71.87038,0.0075662546,-0.022416383,0.00015006089233793318,1.0724688763730228e-05,0.9739229024943311,0.02607709750566889,0.0075662546
2312,144,vocab,-1,0.1652446,0.37477466,0.91737807,71.87462,0.00990505,0.013457805,0.00020152052456978709,6.218432099558413e-05,0.966396292004635,0.03360370799536505,0.00990505
2313,144,cat,-1,0.20955665,0.47527438,0.8952222,71.80966,0.29936716,0.113957524,4.217477798461914,4.21733846225834,0.9913244650086755,0.008675534991324452,0.29936716
2314,144,shuffle,-1,0.14775214,0.33510178,0.9261242,71.86229,0.038643513,-0.026215076,0.00027056221733801067,0.00013122601376380771,0.6060254924681344,0.3939745075318656,0.038643513
2315,144,unrelated,95,0.9971322,2.2614954,0.5014342,71.8533,1.9443759,1.9001784,17.68247413635254,17.682334800148965,0.21948488241881298,0.7805151175811871,1.9443759
2325,145,paraphrase,-1,0.06699996,0.15195587,0.96650016,71.86057,0.00027435742,-0.0001552254,0.010921712964773178,-7.642433047294617e-05,0.9748743718592965,0.025125628140703515,0.00027435742
2326,145,translate,-1,0.07142256,0.16198634,0.96428895,71.82783,0.011804736,0.009875238,0.011490300297737122,0.0004921630024909973,0.5967991739803821,0.40320082601961793,0.011804736
2327,145,polarity,-1,0.0695222,0.15767632,0.96523887,71.855576,0.0027546112,0.005565226,0.011675037443637848,0.0006769001483917236,0.9787001638448936,0.021299836155106444,0.0027546112
2328,145,vocab,-1,0.06906056,0.15662931,0.9654698,71.855255,0.0010972547,0.004518211,0.011638771742582321,0.0006406344473361969,0.9798882681564246,0.020111731843575398,0.0010972547
2329,145,cat,-1,0.48020023,1.0890939,0.75990015,71.818596,0.89492625,0.9369828,3.4197275638580322,3.408729426562786,0.9910614525139665,0.00893854748603351,0.89492625
2330,145,shuffle,-1,0.097471796,0.22106598,0.95126426,71.82471,0.053831793,0.068954885,0.033096782863140106,0.022098645567893982,0.5984427141268076,0.4015572858731924,0.053831793
2331,145,unrelated,111,0.78831935,1.787908,0.6058404,72.125175,1.6540973,1.6357969,4.098758697509766,4.0877605602145195,0.2783208740655549,0.721679125934445,1.6540973
2341,146,paraphrase,-1,0.0998067,0.22636156,0.95009685,71.76048,0.00064753235,0.0028779954,0.005293902941048145,-0.0007149158045649529,0.9831546707503829,0.016845329249617125,0.00064753235
2342,146,translate,-1,0.11382109,0.25814617,0.94308984,71.75993,0.021500874,0.034662604,0.0054371971637010574,-0.0005716215819120407,0.6233269598470363,0.37667304015296366,0.021500874
2343,146,polarity,-1,0.101890706,0.23108807,0.9490549,71.732704,0.007728451,0.0076045096,0.0054239677265286446,-0.0005848510190844536,0.9789368104312939,0.02106318956870612,0.007728451
2344,146,vocab,-1,0.09711727,0.22026192,0.95144165,71.7714,0.0012218229,-0.003221646,0.005163850728422403,-0.0008449680171906948,0.982078853046595,0.017921146953404965,0.0012218229
2345,146,cat,-1,0.2365103,0.53640527,0.88174504,71.75516,0.29402098,0.3129217,6.454117298126221,6.448108479380608,0.9959141981613892,0.0040858018386108474,0.29402098
2346,146,shuffle,-1,0.09645025,0.21874912,0.9517752,71.73511,0.021648386,-0.0047344416,0.009641874581575394,0.0036330558359622955,0.8580183861082737,0.14198161389172625,0.021648386
2347,146,unrelated,117,0.8000534,1.8145208,0.5999735,72.05935,1.6865816,1.5910373,6.93972110748291,6.933712288737297,0.25803108808290154,0.7419689119170985,1.6865816
2357,147,paraphrase,-1,0.12781265,0.28987905,0.93609387,72.00597,0.00076757453,-0.0025720298,0.05218712240457535,0.0007001496851444244,0.9767441860465116,0.023255813953488413,0.00076757453
2358,147,translate,-1,0.13849132,0.31409824,0.9307546,71.99936,0.020098723,0.021647155,0.06766431033611298,0.016177337616682053,0.5896568390526824,0.4103431609473176,0.020098723
2359,147,polarity,-1,0.13493256,0.306027,0.93253386,72.00496,0.003500575,0.0135759115,0.0554015152156353,0.003914542496204376,0.9856996935648621,0.01430030643513791,0.003500575
2360,147,vocab,-1,0.13365065,0.3031196,0.93317497,71.99173,0.004728384,0.010668516,0.06072555109858513,0.009238578379154205,0.9798241076047595,0.020175892395240536,0.004728384
2361,147,cat,-1,0.3548709,0.804847,0.8225649,71.93931,0.54059005,0.5123959,1.3131963014602661,1.2617093287408352,0.9948347107438017,0.005165289256198302,0.54059005
2362,147,shuffle,-1,0.12641492,0.28670898,0.93679285,72.00122,0.003715147,-0.005742103,0.051539890468120575,5.291774868965149e-05,0.859358841778697,0.14064115822130296,0.003715147
2363,147,unrelated,207,0.78374135,1.7775251,0.6081293,72.08829,1.6866952,1.485074,9.63471508026123,9.5832281075418,0.16169289202387413,0.8383071079761258,1.6866952
2373,148,paraphrase,-1,0.059059106,0.13394603,0.97047085,71.89165,0.00035093862,-0.0009635687,3.004456448252313e-05,6.705402483930811e-06,0.9794050343249427,0.020594965675057253,0.00035093862
2374,148,translate,-1,0.06431613,0.14586896,0.96784234,71.89683,0.0042834906,0.010959357,2.7714893803931773e-05,4.375731805339456e-06,0.6641011544804838,0.3358988455195162,0.0042834906
2375,148,polarity,-1,0.061228417,0.13886602,0.9693861,71.91416,0.0022655523,0.003956422,2.7761703677242622e-05,4.422541678650305e-06,0.9875706214689266,0.012429378531073398,0.0022655523
2376,148,vocab,-1,0.06349897,0.14401563,0.968251,71.90754,0.005841686,0.009106025,3.093940540566109e-05,7.600243407068774e-06,0.9822145725760184,0.017785427423981592,0.005841686
2377,148,cat,-1,0.40238643,0.91261226,0.7988071,71.87599,0.78406334,0.7777027,4.024784088134766,4.024760748972767,0.9931428571428571,0.006857142857142895,0.78406334
2378,148,shuffle,-1,0.062025476,0.14067376,0.96898735,71.94331,0.03181308,0.0057641566,2.5509078113827854e-05,2.1699161152355373e-06,0.6354285714285715,0.36457142857142855,0.03181308
2379,148,unrelated,217,0.8382791,1.9012167,0.58086073,71.981346,1.8543719,1.7663071,3.4912149906158447,3.491191651453846,0.12100456621004566,0.8789954337899544,1.8543719
2389,149,paraphrase,-1,0.03477563,0.078871116,0.9826124,72.084045,0.00017134432,-0.0008582249,0.002704787999391556,-0.00023304251953959465,0.9864864864864865,0.013513513513513487,0.00017134432
2390,149,translate,-1,0.037166856,0.084294416,0.9814169,72.07004,0.0053727874,0.004565075,0.003144275862723589,0.0002064453437924385,0.7540821375556656,0.24591786244433445,0.0053727874
2391,149,polarity,-1,0.03441007,0.07804202,0.9827954,72.081024,0.001282007,-0.0016873181,0.002748257014900446,-0.0001895735040307045,0.9876288659793815,0.012371134020618513,0.001282007
2392,149,vocab,-1,0.03745669,0.08495176,0.98127186,72.078415,0.001997581,0.0052224174,0.002876006532460451,-6.182398647069931e-05,0.9833679833679834,0.016632016632016633,0.001997581
2393,149,cat,3,0.364884,0.8275567,0.81755835,71.746994,0.7814928,0.7478274,0.3595227301120758,0.35658489959314466,0.985781990521327,0.014218009478673022,0.7814928
2394,149,shuffle,-1,0.053287257,0.12085547,0.9733567,72.09212,0.044863783,0.041126132,0.012283099815249443,0.009345269296318293,0.8375,0.16249999999999998,0.044863783
2395,149,unrelated,227,0.83052623,1.8836331,0.58473724,71.97875,1.8428055,1.8039038,3.233450174331665,3.230512343812734,0.2568306010928962,0.7431693989071038,1.8428055
2405,150,paraphrase,-1,0.13066225,0.29634193,0.93466914,71.885735,0.00033751724,-0.0005823076,0.012218444608151913,0.0020004399120807648,0.9702315325248071,0.029768467475192906,0.00033751724
2406,150,translate,-1,0.13341112,0.30257636,0.93329453,71.85262,0.011753624,0.0056521297,0.009547099471092224,-0.0006709052249789238,0.6137677351550184,0.38623226484498163,0.011753624
2407,150,polarity,-1,0.13047175,0.29590988,0.9347644,71.89064,0.0018182383,-0.0010143518,0.01145703624933958,0.0012390315532684326,0.9741100323624595,0.02588996763754048,0.0018182383
2408,150,vocab,-1,0.12796772,0.29023072,0.9360163,71.897316,0.0018008944,-0.006693512,0.009675245732069016,-0.0005427589640021324,0.9728832318760376,0.027116768123962354,0.0018008944
2409,150,cat,-1,0.39480424,0.89541584,0.8025983,71.76831,0.6147678,0.5984916,5.6054253578186035,5.595207353122532,0.9917446340121079,0.008255365987892116,0.6147678
2410,150,shuffle,-1,0.121144295,0.2747552,0.939428,71.88364,0.021640684,-0.022169024,0.010350149124860764,0.00013214442878961563,0.7144432194046306,0.2855567805953694,0.021640684
2411,150,unrelated,93,0.8615402,1.9539728,0.5692301,72.04839,1.6731294,1.6570486,7.6666951179504395,7.656477113254368,0.23963133640552994,0.7603686635944701,1.6731294
2421,151,paraphrase,-1,0.10499672,0.2381325,0.94750184,71.82573,0.0006328417,-0.0034955293,0.010009030811488628,6.414670497179031e-05,0.9740761169332598,0.025923883066740205,0.0006328417
2422,151,translate,-1,0.09829298,0.22292843,0.9508538,71.78827,0.027534759,-0.018699601,0.0034749519545584917,-0.006469932151958346,0.6085611139762764,0.39143888602372356,0.027534759
2423,151,polarity,-1,0.10702405,0.2427305,0.9464881,71.824066,0.0016617398,0.0011024624,0.009728904813528061,-0.00021597929298877716,0.9773462783171522,0.02265372168284785,0.0016617398
2424,151,vocab,-1,0.10254027,0.23256129,0.9487301,71.825615,0.0042771557,-0.009066746,0.00938415341079235,-0.0005607306957244873,0.9728531855955679,0.027146814404432118,0.0042771557
2425,151,cat,-1,0.48938495,1.1099248,0.7553078,71.90084,1.0779395,0.86829674,3.22237491607666,3.2124300319701433,0.9883527454242929,0.011647254575707144,1.0779395
2426,151,shuffle,-1,0.08979382,0.20365235,0.9551034,71.818054,0.009486185,-0.037975684,0.007306576706469059,-0.002638307400047779,0.8283828382838284,0.17161716171617158,0.009486185
2427,151,unrelated,253,0.87077487,1.974917,0.56461275,71.9577,2.1995733,1.733289,7.311992645263672,7.302047761157155,0.2170212765957447,0.7829787234042553,2.1995733
2437,152,paraphrase,-1,0.094522655,0.21437734,0.95273924,72.044525,0.00077065773,0.0025534034,0.03498376905918121,0.00219113752245903,0.9818181818181818,0.018181818181818188,0.00077065773
2438,152,translate,-1,0.09980796,0.22636442,0.9500964,72.01885,0.013425421,0.014540479,0.041670411825180054,0.00887778028845787,0.6135381661065771,0.3864618338934229,0.013425421
2439,152,polarity,-1,0.0965998,0.21908832,0.9517006,72.039215,0.0020897721,0.0072643757,0.031862035393714905,-0.0009305961430072784,0.9825282631038027,0.0174717368961973,0.0020897721
2440,152,vocab,-1,0.09850623,0.22341208,0.95074725,72.0318,0.003373118,0.011588141,0.032262858003377914,-0.0005297735333442688,0.9796557120500783,0.020344287949921713,0.003373118
2441,152,cat,-1,0.40497455,0.9184821,0.7975134,72.03517,0.66160804,0.7066582,9.194992065429688,9.162199433892965,0.9905857740585774,0.009414225941422605,0.66160804
2442,152,shuffle,-1,0.109034464,0.24729012,0.9454832,72.01131,0.02172239,0.03546618,0.03926552087068558,0.006472889333963394,0.6068821689259646,0.3931178310740354,0.02172239
2443,152,unrelated,142,0.84115636,1.9077423,0.57942224,71.86973,1.681748,1.6959183,2.7645950317382812,2.731802400201559,0.2561105207226355,0.7438894792773645,1.681748
2453,153,paraphrase,-1,0.04766642,0.10810742,0.9761671,72.01532,0.00073129305,-0.00012408197,0.006557032000273466,-0.0002874140627682209,0.9719402985074627,0.028059701492537337,0.00073129305
2454,153,translate,-1,0.055161882,0.12510712,0.97241944,72.019424,0.016362872,0.016875625,0.01144352275878191,0.004599076695740223,0.5976267529665588,0.40237324703344124,0.016362872
2455,153,polarity,-1,0.04515696,0.102415964,0.97742194,72.01799,0.0033895837,-0.005815536,0.006401166785508394,-0.00044327927753329277,0.9811542991755006,0.018845700824499434,0.0033895837
2456,153,vocab,-1,0.047758497,0.10831625,0.97612107,72.00822,0.0040494436,8.4750354e-05,0.0069868615828454494,0.00014241551980376244,0.9814482345900658,0.018551765409934196,0.0040494436
2457,153,cat,-1,0.42243615,0.958085,0.78878224,72.02789,0.875348,0.8498535,2.400813102722168,2.3939686566591263,0.9952324195470799,0.004767580452920139,0.875348
2458,153,shuffle,-1,0.051915634,0.11774464,0.9740428,72.02178,0.031736095,0.00951314,0.0029875896871089935,-0.0038568563759326935,0.5844311377245509,0.4155688622754491,0.031736095
2459,153,unrelated,218,0.7386621,1.6752853,0.6306694,72.024925,1.702178,1.5670538,2.9550375938415527,2.948193147778511,0.17457527826596367,0.8254247217340364,1.702178
2469,154,paraphrase,-1,0.14985451,0.33986998,0.9250729,71.60699,0.0010084657,-0.0056682527,0.004258541855961084,0.0002170773223042488,0.9714912280701754,0.028508771929824595,0.0010084657
2470,154,translate,-1,0.16128927,0.36580402,0.91935575,71.53799,0.04372781,0.020265788,0.0026967176236212254,-0.0013447469100356102,0.444022770398482,0.555977229601518,0.04372781
2471,154,polarity,-1,0.16194299,0.36728662,0.9190288,71.55698,0.016712517,0.021748394,0.002826547948643565,-0.0012149165850132704,0.9768692845615923,0.023130715438407723,0.016712517
2472,154,vocab,-1,0.14956436,0.33921188,0.9252182,71.5914,0.0029411144,-0.0063263476,0.003367983503267169,-0.0006734810303896666,0.9702643171806168,0.029735682819383213,0.0029411144
2473,154,cat,-1,0.18314849,0.4153807,0.9084259,71.63131,0.06466242,0.06984246,0.4126776456832886,0.40863618114963174,0.9978021978021978,0.00219780219780219,0.06466242
2474,154,shuffle,-1,0.1993859,0.45220712,0.9003073,71.573586,0.0989022,0.10666889,0.0030348547734320164,-0.0010066097602248192,0.5428571428571428,0.4571428571428572,0.0989022
2475,154,unrelated,52,0.990448,2.2463355,0.5047763,72.04345,2.023131,1.9007972,9.506964683532715,9.502923218999058,0.19014891179839633,0.8098510882016037,2.023131
2485,155,paraphrase,-1,0.05898385,0.13377535,0.97050864,71.821976,0.00053227996,0.0012659878,0.01088342722505331,0.000591750256717205,0.9661016949152542,0.03389830508474578,0.00053227996
2486,155,translate,-1,0.06825121,0.15479371,0.9658749,71.826485,0.012736635,0.022284344,0.01549011655151844,0.005198439583182335,0.6638023630504833,0.33619763694951665,0.012736635
2487,155,polarity,-1,0.057684798,0.1308291,0.97115785,71.8357,0.0015331955,-0.0016802698,0.011105941608548164,0.000814264640212059,0.982202447163515,0.017797552836484987,0.0015331955
2488,155,vocab,-1,0.058871765,0.13352114,0.9705644,71.8254,0.0014305875,0.001011774,0.014505382627248764,0.004213705658912659,0.9727891156462585,0.027210884353741527,0.0014305875
2489,155,cat,2,0.32790557,0.74368966,0.8360476,71.85676,0.68913686,0.6111803,2.607210636138916,2.59691895917058,0.9920814479638009,0.007918552036199067,0.68913686
2490,155,shuffle,-1,0.06420002,0.14560562,0.96790045,71.827866,0.033678584,0.013096258,0.023583490401506424,0.013291813433170319,0.7717514124293785,0.2282485875706215,0.033678584
2491,155,unrelated,187,0.7099905,1.6102581,0.64500517,72.06928,1.5396662,1.4777488,8.656257629394531,8.645965952426195,0.2973593570608496,0.7026406429391504,1.5396662
2501,156,paraphrase,-1,0.08703432,0.1973938,0.9564833,71.99203,0.00029579527,0.0023777932,0.008480340242385864,-0.0002598688006401062,0.9817142857142858,0.01828571428571424,0.00029579527
2502,156,translate,-1,0.089640394,0.20330438,0.95518047,71.98387,0.008305419,0.008288369,0.0059051597490906715,-0.002835049293935299,0.6067415730337079,0.3932584269662921,0.008305419
2503,156,polarity,-1,0.0863314,0.19579957,0.95683455,71.99486,0.0009722977,0.00078356266,0.008495394140481949,-0.0002448149025440216,0.9881422924901185,0.011857707509881465,0.0009722977
2504,156,vocab,-1,0.08738072,0.19817944,0.95630985,71.988335,0.002404102,0.003163427,0.007347951643168926,-0.0013922573998570442,0.977116704805492,0.022883295194508046,0.002404102
2505,156,cat,-1,0.45184427,1.0247827,0.7740783,71.90815,0.78857684,0.82976663,6.199127674102783,6.190387465059757,0.9879518072289156,0.012048192771084376,0.78857684
2506,156,shuffle,-1,0.0906604,0.20561776,0.95467025,71.97415,0.012407054,0.010601744,0.0060036275535821915,-0.002736581489443779,0.7420091324200914,0.25799086757990863,0.012407054
2507,156,unrelated,10,0.7595003,1.7225465,0.62025046,71.75019,1.5763836,1.5275304,3.1252968311309814,3.1165566220879555,0.2526439482961222,0.7473560517038778,1.5763836
2517,157,paraphrase,-1,0.09052064,0.20530078,0.9547399,72.05258,0.00029601055,-0.0024077147,0.026113545522093773,0.0009070374071598053,0.9719519175729823,0.02804808242701773,0.00029601055
2518,157,translate,-1,0.09142145,0.2073438,0.9542896,72.03582,0.014455749,-0.00036469102,0.045248791575431824,0.020042283460497856,0.6080428954423592,0.39195710455764077,0.014455749
2519,157,polarity,-1,0.089646086,0.20331728,0.955177,72.060616,0.0023989773,-0.0043912083,0.025944886729121208,0.0007383786141872406,0.987485779294653,0.012514220705347023,0.0023989773
2520,157,vocab,-1,0.10701282,0.24270503,0.94649374,72.04824,0.02161421,0.03499654,0.03576981648802757,0.010563308373093605,0.9809798270893372,0.019020172910662825,0.02161421
2521,157,cat,-1,0.39044777,0.88553536,0.8047765,72.01066,0.72822875,0.6778269,6.852411270141602,6.827204762026668,0.9977037887485649,0.0022962112514350874,0.72822875
2522,157,shuffle,-1,0.08750589,0.19846332,0.9562473,72.04263,0.009664663,-0.009245172,0.022283241152763367,-0.002923266962170601,0.8446490218642118,0.15535097813578824,0.009664663
2523,157,unrelated,4,0.9211234,2.0891075,0.5394385,71.954796,1.9640845,1.881399,4.339226245880127,4.314019737765193,0.2731018246027075,0.7268981753972925,1.9640845
2533,158,paraphrase,-1,0.089638725,0.2033006,0.9551809,71.95431,0.00035988764,0.0018226802,0.06106484681367874,0.00028370320796966553,0.9755826859045506,0.02441731409544945,0.00035988764
2534,158,translate,-1,0.08903242,0.20192549,0.9554843,71.911545,0.014822836,0.00044757128,0.0302325040102005,-0.030548639595508575,0.620654911838791,0.37934508816120904,0.014822836
2535,158,polarity,-1,0.09096681,0.20631269,0.954517,71.96255,0.0009601301,0.004834771,0.06379233300685883,0.0030111894011497498,0.9896344789961812,0.010365521003818823,0.0009601301
2536,158,vocab,-1,0.08798446,0.1995487,0.95600814,71.95885,0.003818741,-0.0019292086,0.042896345257759094,-0.01788479834794998,0.9712707182320443,0.02872928176795575,0.003818741
2537,158,cat,-1,0.34417403,0.78058654,0.8279133,71.9332,0.6122891,0.5791086,2.94976806640625,2.888986922800541,0.9933701657458563,0.006629834254143652,0.6122891
2538,158,shuffle,-1,0.092221,0.20915718,0.9538899,71.96755,0.0018038002,0.0076792687,0.06637227535247803,0.005591131746768951,0.836824696802646,0.16317530319735396,0.0018038002
2539,158,unrelated,175,0.865234,1.9623504,0.5673833,72.25049,1.8782156,1.7608725,5.836025238037109,5.7752440944314,0.23990772779700115,0.7600922722029988,1.8782156
2549,159,paraphrase,-1,0.13281585,0.3012263,0.93359244,72.028534,0.00064538466,-0.005028248,0.04557379335165024,-0.01049511507153511,0.9838220424671386,0.016177957532861442,0.00064538466
