idx,kind,claim_id,vid,sim_to_orig,p_entail_fwd,p_contra_fwd,p_entail_bwd,p_contra_bwd
128,contradict,3,2051,0.935080405002978,0.006020675,0.98521084,,
128,delete,3,2052,0.931316950220542,0.8378177,0.1344771,,
128,paraphrase,-1,2053,0.974025974025974,0.9937734,0.0019870785,0.9924882650375366,0.0020000734366476536
128,translate,-1,2054,0.6338495575221239,0.9980484,0.0004900054,0.9985718727111816,0.00037589724524877965
128,polarity,-1,2055,0.9734717416378316,0.0006065119,0.99846506,,
128,vocab,-1,2056,0.976936723832052,0.00031364633,0.9991622,,
128,cat,-1,2057,0.9929245283018868,0.0007682256,0.9984958,,
129,contradict,0,2061,0.907035175879397,0.027136462,0.96645254,,
129,delete,0,2062,0.896411645226811,0.9478926,0.019577058,,
129,contradict,1,2063,0.8968553459119497,0.02412002,0.8755385,,
129,delete,1,2064,0.8896457765667575,0.9572852,0.021190532,,
129,contradict,2,2065,0.9772307692307692,0.0029699362,0.9952496,,
129,delete,2,2066,0.9551282051282052,0.97006446,0.018784398,,
129,contradict,3,2067,0.9571162212554382,0.5973441,0.16611964,,
129,delete,3,2068,0.934640522875817,0.9250146,0.040861186,,
129,paraphrase,-1,2069,0.980319803198032,0.98328686,0.009715411,0.989848792552948,0.004771168809384108
129,translate,-1,2070,0.6651296829971182,0.996944,0.0007390893,0.9982600808143616,0.0003706771822180599
129,polarity,-1,2071,0.9848576620230164,0.0009351116,0.99781394,,
129,vocab,-1,2072,0.9729064039408867,0.0004177991,0.9987878,,
129,cat,3,2073,0.9775,0.0027372183,0.9937378,,
130,contradict,0,2077,0.9071518193224593,0.00037317662,0.9991197,,
130,delete,0,2078,0.8920570264765784,0.9519772,0.033152536,,
130,contradict,1,2079,0.9163050216986981,0.0007870453,0.99731016,,
130,delete,1,2080,0.8950575490859851,0.9125399,0.06805285,,
130,contradict,2,2081,0.9649230769230769,0.0042731366,0.99383074,,
130,delete,2,2082,0.9423201555411536,0.9552277,0.028012557,,
130,contradict,3,2083,0.9701401584399756,0.027317462,0.5184718,,
130,delete,3,2084,0.9644670050761421,0.956725,0.024567062,,
130,paraphrase,-1,2085,0.9749235474006116,0.98695034,0.0042311396,0.9870742559432983,0.004753150977194309
130,translate,-1,2086,0.5933940774487472,0.99773103,0.0006037032,0.9978781938552856,0.0005433541955426335
130,polarity,-1,2087,0.9842805320435308,0.00071325636,0.99847215,,
130,vocab,-1,2088,0.9735709895513215,0.0005620295,0.9984668,,
130,cat,-1,2089,0.9889705882352942,0.00083393394,0.9985353,,
131,contradict,0,2093,0.9042145593869731,5.963279e-05,0.99925786,,
131,delete,0,2094,0.907967032967033,0.8498372,0.12816925,,
131,contradict,1,2095,0.9557522123893806,0.0010472472,0.57522357,,
131,delete,1,2096,0.9546351084812623,0.8957894,0.0752746,,
131,contradict,2,2097,0.963855421686747,0.022036646,0.9592428,,
131,delete,2,2098,0.9470198675496688,0.97085416,0.022743287,,
131,contradict,3,2099,0.949238578680203,0.026681846,0.5491642,,
131,delete,3,2100,0.9300134589502019,0.79940665,0.13094635,,
131,paraphrase,-1,2101,0.9741976085588421,0.9708256,0.012584222,0.9581052660942078,0.01266428455710411
131,translate,-1,2102,0.5971181556195966,0.99697185,0.0008407992,0.9955429434776306,0.0018810007022693753
131,polarity,-1,2103,0.974169741697417,0.0006114043,0.99868625,,
131,vocab,-1,2104,0.9759493670886076,0.0006465514,0.9979412,,
131,cat,4,2105,0.9848293299620733,0.00075191224,0.9985165,,
132,contradict,0,2109,0.9370125974805039,0.00047339697,0.97940445,,
132,delete,0,2110,0.9233741146168706,0.98211306,0.010119975,,
132,contradict,1,2111,0.9637120761451516,0.00034990054,0.99916995,,
132,delete,1,2112,0.9050425671250819,0.93351823,0.045958098,,
132,contradict,2,2113,0.9585585585585585,0.0024326043,0.99586415,,
132,delete,2,2114,0.9343530911408541,0.9202564,0.047851827,,
132,contradict,3,2115,0.9365079365079365,0.042368397,0.94012433,,
132,delete,3,2116,0.917799352750809,0.96250206,0.023606649,,
132,paraphrase,-1,2117,0.9785969084423306,0.97072655,0.015813394,0.987006425857544,0.005465127527713776
132,translate,-1,2118,0.6613272311212814,0.998061,0.0005552559,0.9978669285774231,0.0005562331643886864
132,polarity,-1,2119,0.9776733254994124,0.0006714784,0.99865973,,
132,vocab,-1,2120,0.9779892920880429,0.00079883926,0.99656135,,
132,cat,-1,2121,0.9892344497607656,0.0006420065,0.9986981,,
133,contradict,0,2125,0.9260485651214128,0.00020734034,0.99932003,,
133,delete,0,2126,0.9135071090047393,0.97182333,0.017506504,,
133,contradict,1,2127,0.921038100496963,0.3272413,0.6333975,,
133,delete,1,2128,0.8991596638655462,0.949223,0.033577185,,
133,contradict,2,2129,0.9825517993456925,0.008999551,0.9771837,,
133,delete,2,2130,0.9459770114942528,0.9591423,0.021544943,,
133,contradict,3,2131,0.9459901800327333,0.020057391,0.867139,,
133,delete,3,2132,0.9573621375781695,0.9061683,0.047465645,,
133,paraphrase,-1,2133,0.9792802617230099,0.99418515,0.0016838183,0.9937127232551575,0.001676456886343658
133,translate,-1,2134,0.6450304259634888,0.99563146,0.00095893175,0.9979442954063416,0.00048330126446671784
133,polarity,-1,2135,0.9822675980655562,0.0003680809,0.9990426,,
133,vocab,-1,2136,0.9781897491821155,0.0003817772,0.99846846,,
133,cat,4,2137,0.9868565169769989,0.0015641679,0.9966356,,
134,contradict,0,2141,0.9291422482685135,0.0014437366,0.9965945,,
134,delete,0,2142,0.9207248018120046,0.8798276,0.09962182,,
134,contradict,1,2143,0.9009304871373837,0.01062304,0.9837241,,
134,delete,1,2144,0.8834212067955477,0.88322437,0.09644565,,
134,contradict,2,2145,0.9846804014791336,0.00036026977,0.9990773,,
134,delete,2,2146,0.9393433500278241,0.822786,0.12794648,,
134,contradict,3,2147,0.9560148383677796,0.00035935445,0.99848735,,
134,delete,3,2148,0.9422863485016648,0.65671617,0.2955719,,
134,paraphrase,-1,2149,0.9717573221757322,0.9689442,0.018965343,0.9802495241165161,0.010836546309292316
134,translate,-1,2150,0.5872259294566253,0.9965995,0.0009542564,0.9977395534515381,0.0006048886571079493
134,polarity,-1,2151,0.9819121447028424,0.0009445427,0.99808276,,
134,vocab,-1,2152,0.9742240925828511,0.0005106626,0.99832493,,
134,cat,-1,2153,0.9873284054910243,0.013685561,0.98122543,,
135,contradict,0,2157,0.9360126916975146,0.00016501869,0.9995327,,
135,delete,0,2158,0.9266365688487584,0.90226126,0.081083566,,
135,contradict,1,2159,0.9736008447729673,0.00025432798,0.99850595,,
135,delete,1,2160,0.9589490968801314,0.84478503,0.12965481,,
135,contradict,2,2161,0.9728579031399681,0.0008139201,0.99573576,,
135,delete,2,2162,0.9403899721448468,0.74395174,0.20391648,,
135,contradict,3,2163,0.9714587737843552,0.00071128487,0.99765897,,
135,delete,3,2164,0.9526431718061674,0.71323913,0.24954665,,
135,paraphrase,-1,2165,0.9650130548302872,0.9955448,0.0012335927,0.9952329993247986,0.0014474070630967617
135,translate,-1,2166,0.6467417932386085,0.99740356,0.00089891814,0.9967921376228333,0.0009160858462564647
135,polarity,-1,2167,0.9808785529715762,0.00038039623,0.99875057,,
135,vocab,-1,2168,0.9716386554621849,0.00027355456,0.9991159,,
135,cat,3,2169,0.990506329113924,0.0011793613,0.9974553,,
136,contradict,0,2173,0.9104385423100679,0.0009836205,0.99760735,,
136,delete,0,2174,0.8950495049504951,0.9323795,0.049245693,,
136,contradict,1,2175,0.920123839009288,0.00025168576,0.9978295,,
136,delete,1,2176,0.9094462540716612,0.84086096,0.11678156,,
136,contradict,2,2177,0.9184177997527813,0.00074813137,0.9973839,,
136,delete,2,2178,0.9136924075275795,0.776547,0.18414378,,
136,contradict,3,2179,0.9628727936701157,0.00033319546,0.9990785,,
136,delete,3,2180,0.9179056237879767,0.96868783,0.019619584,,
136,paraphrase,-1,2181,0.9862192929898143,0.1420053,0.8375721,0.03335893526673317,0.956501841545105
136,translate,-1,2182,0.6823529411764706,0.9961247,0.0009631619,0.9972540736198425,0.0008151611546054482
136,polarity,-1,2183,0.990521327014218,0.0005502712,0.99880755,,
136,vocab,-1,2184,0.9832335329341317,0.0010055883,0.9982097,,
136,cat,-1,2185,0.9946140035906643,0.8081288,0.14189643,,
137,contradict,0,2189,0.9000620732464308,0.02084189,0.9747487,,
137,delete,0,2190,0.9032258064516129,0.97008544,0.020450538,,
137,contradict,1,2191,0.9225046497210168,0.00085802015,0.99771345,,
137,delete,1,2192,0.888283378746594,0.9315115,0.047338143,,
137,contradict,2,2193,0.9771745835903763,0.011262414,0.97783226,,
137,delete,2,2194,0.9177718832891246,0.96023947,0.02242882,,
137,contradict,3,2195,0.9744835965978129,0.0022418112,0.21045594,,
137,delete,3,2196,0.9768025078369906,0.04515557,0.0041118516,,
137,paraphrase,-1,2197,0.9625076828518746,0.99255556,0.001210821,0.9915498495101929,0.0014004159020259976
137,translate,-1,2198,0.5403587443946188,0.99700874,0.0007234267,0.9979662895202637,0.0004947733250446618
137,polarity,-1,2199,0.9824773413897281,0.0010847196,0.99778736,,
137,vocab,-1,2200,0.9736034376918354,0.00027673529,0.99895763,,
137,cat,-1,2201,0.9969381506429884,0.0642323,0.91618747,,
138,contradict,0,2205,0.9448071216617211,0.00020889938,0.99899894,,
138,delete,0,2206,0.9242424242424242,0.90191686,0.06917581,,
138,contradict,1,2207,0.918757467144564,0.00014445308,0.99924135,,
138,delete,1,2208,0.9139579349904398,0.934221,0.04239115,,
138,contradict,2,2209,0.9691577698695136,0.0023940592,0.9945469,,
138,delete,2,2210,0.9167196439923713,0.8744555,0.07562958,,
138,contradict,3,2211,0.967741935483871,0.019639527,0.8490735,,
138,delete,3,2212,0.9647630619684082,0.901039,0.05948803,,
138,paraphrase,-1,2213,0.9746611667648792,0.96819323,0.012948482,0.9444566369056702,0.027134474366903305
138,translate,-1,2214,0.7345575959933222,0.99744487,0.0004993677,0.9978579878807068,0.0004813754349015653
138,polarity,-1,2215,0.9780853517877739,0.00035536024,0.9990282,,
138,vocab,-1,2216,0.9822904368358913,0.00032739787,0.9991035,,
138,cat,-1,2217,0.9953051643192489,0.081042774,0.8974147,,
139,contradict,0,2221,0.9348314606741573,0.41415262,0.54625726,,
139,delete,0,2222,0.9380214541120382,0.98056513,0.0058649178,,
139,contradict,1,2223,0.9254410927717701,0.00010696361,0.99955636,,
139,delete,1,2224,0.9074187614960147,0.976494,0.010922279,,
139,contradict,2,2225,0.9731275014293882,0.008754606,0.9798049,,
139,delete,2,2226,0.9348475791990436,0.8799367,0.06538158,,
139,contradict,3,2227,0.9304691916336914,0.021592265,0.8881423,,
139,delete,3,2228,0.9284425736620565,0.9478708,0.023225104,,
139,paraphrase,-1,2229,0.9703081232492997,0.9766995,0.0021448834,0.9912917017936707,0.0014615210238844156
139,translate,-1,2230,0.6765015806111696,0.9967296,0.0009943395,0.9976546764373779,0.0005572022055275738
139,polarity,-1,2231,0.9763346175013758,0.00033912668,0.9991448,,
139,vocab,-1,2232,0.9713644020213363,0.00030215096,0.9989323,,
139,cat,4,2233,0.9794754846066135,0.0020984928,0.99558324,,
140,contradict,0,2237,0.8850353243416827,0.8571296,0.11680981,,
140,delete,0,2238,0.8634111818825194,0.9436512,0.039872788,,
140,contradict,1,2239,0.9161451814768461,0.00021174607,0.99886227,,
140,delete,1,2240,0.896978021978022,0.9025218,0.072050035,,
140,contradict,2,2241,0.9857231533209186,0.0077732974,0.97337806,,
140,delete,2,2242,0.9796696315120712,0.89049715,0.07060578,,
140,contradict,3,2243,0.9107142857142857,0.23977123,0.64150447,,
140,delete,3,2244,0.8931771192281185,0.7562193,0.19399992,,
140,paraphrase,-1,2245,0.9813895781637717,0.9459946,0.03210257,0.9208889603614807,0.05910087376832962
140,translate,-1,2246,0.6620926243567753,0.9957748,0.0014146478,0.9913501739501953,0.003973059821873903
140,polarity,-1,2247,0.9901234567901235,0.00048476717,0.99901795,,
140,vocab,-1,2248,0.9875621890547264,0.0010904305,0.9971807,,
140,cat,-1,2249,0.9906774394033562,0.0016429506,0.9969463,,
141,contradict,0,2253,0.9124260355029585,0.0006031428,0.99875355,,
141,delete,0,2254,0.9136735979836169,0.9724079,0.01777552,,
141,contradict,1,2255,0.9323843416370107,0.000382608,0.99674016,,
141,delete,1,2256,0.90955091714105,0.9666063,0.023730475,,
141,contradict,2,2257,0.9690239625949737,0.0011407061,0.9973333,,
141,delete,2,2258,0.9211514392991239,0.96095055,0.021840002,,
141,contradict,3,2259,0.9705372616984402,0.009376539,0.029508993,,
141,delete,3,2260,0.9725864123957092,0.892479,0.07554773,,
141,paraphrase,-1,2261,0.9721254355400697,0.9044255,0.079706,0.8995975852012634,0.08029342442750931
141,translate,-1,2262,0.6132177681473456,0.9976802,0.00066430075,0.9978439807891846,0.0004460636409930885
141,polarity,-1,2263,0.9711375212224108,0.00034647546,0.9990988,,
141,vocab,-1,2264,0.9774436090225563,0.00027092488,0.9992219,,
141,cat,3,2265,0.9912841371295759,0.0010034433,0.99802774,,
142,contradict,0,2269,0.9014238773274917,0.002994746,0.9947818,,
142,delete,0,2270,0.9044510385756677,0.87668693,0.092990525,,
142,contradict,1,2271,0.9342177998894416,0.00011647281,0.99683976,,
142,delete,1,2272,0.9396898334290638,0.8765832,0.07964619,,
142,contradict,2,2273,0.9864645370871684,0.00048650822,0.9986972,,
142,delete,2,2274,0.9605855855855856,0.9565337,0.035615776,,
142,contradict,3,2275,0.9375345494748479,0.00027515125,0.99907637,,
142,delete,3,2276,0.910271546635183,0.770063,0.15914443,,
142,paraphrase,-1,2277,0.9815217391304348,0.9639779,0.014911356,0.946356475353241,0.03646203875541687
142,translate,-1,2278,0.5509586276488395,0.99697673,0.0010122234,0.9770217537879944,0.004668131470680237
142,polarity,-1,2279,0.9839743589743589,0.00047608564,0.9985258,,
142,vocab,-1,2280,0.9908058409951325,0.00028439716,0.9989242,,
142,cat,-1,2281,0.9934994582881906,0.00057998364,0.9986621,,
143,contradict,0,2285,0.8769497400346621,0.037202653,0.9520024,,
143,delete,0,2286,0.8879093198992444,0.8777789,0.099791035,,
143,contradict,1,2287,0.9126436781609195,4.9255315e-05,0.99947566,,
143,delete,1,2288,0.8996884735202493,0.90388405,0.076494485,,
143,contradict,2,2289,0.9659863945578231,0.25977847,0.6588383,,
143,delete,2,2290,0.9562647754137116,0.9185901,0.05832344,,
143,contradict,3,2291,0.94211123723042,0.31697032,0.5781077,,
143,delete,3,2292,0.9335748792270532,0.9166114,0.046105742,,
143,paraphrase,-1,2293,0.9761904761904762,0.9953264,0.001847823,0.9954002499580383,0.001547047053463757
143,translate,-1,2294,0.6357333333333334,0.99819934,0.000607536,0.997759222984314,0.0007155367638915777
143,polarity,-1,2295,0.9739612188365651,0.00030276302,0.9990029,,
143,vocab,-1,2296,0.9824163357912649,0.00028150054,0.99845314,,
143,cat,-1,2297,0.9811536264991434,0.0006330936,0.9983902,,
144,contradict,0,2301,0.9388954171562868,0.0001125265,0.9994752,,
144,delete,0,2302,0.9205753595997499,0.9808318,0.008002927,,
144,contradict,1,2303,0.9633507853403142,0.011995244,0.69851965,,
144,delete,1,2304,0.9545729860690491,0.97863936,0.013837387,,
144,contradict,2,2305,0.9826187717265353,0.00095155643,0.9976693,,
144,delete,2,2306,0.9621166566446182,0.9726303,0.01678413,,
144,contradict,3,2307,0.9406928948913682,0.00016359439,0.9928428,,
144,delete,3,2308,0.92125,0.9695319,0.005167755,,
144,paraphrase,-1,2309,0.9767981438515081,0.9796169,0.011010841,0.8010091185569763,0.15934397280216217
144,translate,-1,2310,0.5045333333333333,0.9888026,0.0015129673,0.998426079750061,0.00040717696538195014
144,polarity,-1,2311,0.9739229024943311,0.00032297394,0.9991709,,
144,vocab,-1,2312,0.966396292004635,0.00036163154,0.998944,,
144,cat,-1,2313,0.9913244650086755,0.0007203762,0.9986389,,
145,contradict,0,2317,0.9629629629629629,0.00046247305,0.9988128,,
145,delete,0,2318,0.9642857142857143,0.96875495,0.019755531,,
145,contradict,1,2319,0.9721913236929922,0.004264975,0.9938718,,
145,delete,1,2320,0.9516034985422741,0.95668083,0.02866444,,
145,contradict,2,2321,0.9582392776523702,0.0005200604,0.9989818,,
145,delete,2,2322,0.9063260340632603,0.9597524,0.027573925,,
145,contradict,3,2323,0.9720357941834452,0.0004787588,0.99826604,,
145,delete,3,2324,0.8942189421894219,0.9161593,0.059258487,,
145,paraphrase,-1,2325,0.9748743718592965,0.99397296,0.0031267412,0.9910026788711548,0.004967013839632273
145,translate,-1,2326,0.5967991739803821,0.85718775,0.0037656578,0.9962208867073059,0.0017239083535969257
145,polarity,-1,2327,0.9787001638448936,0.0010497303,0.9982015,,
145,vocab,-1,2328,0.9798882681564246,0.000784763,0.9983102,,
145,cat,-1,2329,0.9910614525139665,0.33530483,0.6214052,,
146,contradict,0,2333,0.9657289002557545,0.00010779887,0.99952245,,
146,delete,0,2334,0.9645690111052353,0.9431328,0.041397914,,
146,contradict,1,2335,0.9643584521384929,0.00013548005,0.9995639,,
146,delete,1,2336,0.9629237288135594,0.83054143,0.14831829,,
146,contradict,2,2337,0.9625064201335388,0.0024450812,0.03398898,,
146,delete,2,2338,0.9562899786780383,0.9280442,0.053755533,,
146,contradict,3,2339,0.9784836065573771,0.024191022,0.9653638,,
146,delete,3,2340,0.9710982658959537,0.89048684,0.08415308,,
146,paraphrase,-1,2341,0.9831546707503829,0.99316365,0.0023171746,0.9918757677078247,0.0033572472166270018
146,translate,-1,2342,0.6233269598470363,0.99740475,0.0005052338,0.9969511032104492,0.0004616110527422279
146,polarity,-1,2343,0.9789368104312939,0.00044384494,0.9987155,,
146,vocab,-1,2344,0.982078853046595,0.00052061066,0.99808747,,
146,cat,-1,2345,0.9959141981613892,0.001303226,0.997715,,
147,contradict,0,2349,0.9440083725798012,0.0032577324,0.9728697,,
147,delete,0,2350,0.926152137701277,0.9427234,0.0140376305,,
147,contradict,1,2351,0.9948400412796697,0.26270324,0.5943279,,
147,delete,1,2352,0.96411355115158,0.88910085,0.03929393,,
147,contradict,2,2353,0.979948586118252,0.002498116,0.99412704,,
147,delete,2,2354,0.9772607086197779,0.84882987,0.064032204,,
147,contradict,3,2355,0.9567483064095883,0.008948558,0.9271519,,
147,delete,3,2356,0.9437465865647188,0.93173236,0.02727023,,
147,paraphrase,-1,2357,0.9767441860465116,0.69971246,0.19546881,0.6471071839332581,0.1969233751296997
147,translate,-1,2358,0.5896568390526824,0.9945527,0.0017826024,0.9933591485023499,0.0010046184761449695
147,polarity,-1,2359,0.9856996935648621,0.020938039,0.9635931,,
147,vocab,-1,2360,0.9798241076047595,0.009015263,0.9646551,,
147,cat,-1,2361,0.9948347107438017,0.26988214,0.45484558,,
148,contradict,0,2365,0.954727793696275,0.020399384,0.9657708,,
148,delete,0,2366,0.952722920406942,0.9155618,0.057510056,,
148,contradict,1,2367,0.9389400921658986,0.04002997,0.9367912,,
148,delete,1,2368,0.9041953663118347,0.9597739,0.01227203,,
148,contradict,2,2369,0.9834190966266438,0.17181347,0.78338265,,
148,delete,2,2370,0.9687684148497349,0.97700423,0.010864141,,
148,contradict,3,2371,0.9578278451761987,0.00089231256,0.99783945,,
148,delete,3,2372,0.9197530864197531,0.95158184,0.02712643,,
148,paraphrase,-1,2373,0.9794050343249427,0.35774043,0.6241859,0.7282830476760864,0.2473023384809494
148,translate,-1,2374,0.6641011544804838,0.99693704,0.00084571063,0.9981167316436768,0.0005498905666172504
148,polarity,-1,2375,0.9875706214689266,0.0015188362,0.9965233,,
148,vocab,-1,2376,0.9822145725760184,0.00065974065,0.9986028,,
148,cat,-1,2377,0.9931428571428571,0.001019153,0.99793756,,
149,contradict,0,2381,0.9685863874345549,0.0004855468,0.99867225,,
149,delete,0,2382,0.959349593495935,0.89881104,0.07549166,,
149,contradict,1,2383,0.9832285115303984,0.00041289642,0.99870265,,
149,delete,1,2384,0.9570885388375883,0.8521459,0.11445588,,
149,contradict,2,2385,0.9818370524130773,0.0020478289,0.99653095,,
149,delete,2,2386,0.9531079607415486,0.8075777,0.124361135,,
149,contradict,3,2387,0.9921671018276762,0.00032042488,0.9990596,,
149,delete,3,2388,0.9721627408993576,0.93817717,0.0438149,,
149,paraphrase,-1,2389,0.9864864864864865,0.8213915,0.15120667,0.9021946787834167,0.07842975109815598
149,translate,-1,2390,0.7540821375556656,0.99261874,0.0031133466,0.9951687455177307,0.001349044730886817
149,polarity,-1,2391,0.9876288659793815,0.0008483421,0.9980876,,
149,vocab,-1,2392,0.9833679833679834,0.00024716504,0.9992336,,
149,cat,3,2393,0.985781990521327,0.0009648852,0.99790704,,
150,contradict,0,2397,0.971900826446281,0.00037383128,0.9989196,,
150,delete,0,2398,0.9687322342239909,0.949973,0.03396664,,
150,contradict,1,2399,0.968421052631579,0.020455891,0.94786143,,
150,delete,1,2400,0.9646118721461188,0.85922873,0.1160854,,
150,contradict,2,2401,0.9718076285240465,0.00012551034,0.99929976,,
150,delete,2,2402,0.947185142193848,0.89570045,0.080219306,,
150,contradict,3,2403,0.984092155787164,0.005222955,0.98853827,,
150,delete,3,2404,0.9681456200227532,0.9689434,0.019798005,,
150,paraphrase,-1,2405,0.9702315325248071,0.5961475,0.36193502,0.17681710422039032,0.8093520402908325
150,translate,-1,2406,0.6137677351550184,0.99794954,0.0006465568,0.9973021745681763,0.0008427221328020096
150,polarity,-1,2407,0.9741100323624595,0.0002838672,0.9990121,,
150,vocab,-1,2408,0.9728832318760376,0.00053215557,0.99853563,,
150,cat,-1,2409,0.9917446340121079,0.0013620849,0.99696904,,
151,contradict,0,2413,0.9472515269294837,0.00026242243,0.99858654,,
151,delete,0,2414,0.949740034662045,0.9568649,0.02912144,,
151,contradict,1,2415,0.9933993399339934,0.0008735717,0.9980971,,
151,delete,1,2416,0.9557725445146468,0.9104051,0.060755543,,
151,contradict,2,2417,0.9906542056074766,0.0009154021,0.9979955,,
151,delete,2,2418,0.9728813559322034,0.91959965,0.047934562,,
151,contradict,3,2419,0.9654794520547946,0.001657047,0.9937856,,
151,delete,3,2420,0.9473074696004632,0.8846744,0.09191051,,
151,paraphrase,-1,2421,0.9740761169332598,0.93718404,0.052116178,0.566079318523407,0.41516485810279846
151,translate,-1,2422,0.6085611139762764,0.99566996,0.0017986017,0.9975610971450806,0.0008990601054392755
151,polarity,-1,2423,0.9773462783171522,0.0014700756,0.9970939,,
151,vocab,-1,2424,0.9728531855955679,0.00047048437,0.9984097,,
151,cat,-1,2425,0.9883527454242929,0.0013498302,0.9976949,,
152,contradict,0,2429,0.9307244843997885,0.00016564195,0.9993963,,
152,delete,0,2430,0.9236812570145904,0.96316683,0.014511105,,
152,contradict,1,2431,0.9735064935064935,0.00017772136,0.9994722,,
152,delete,1,2432,0.9320712694877505,0.8228522,0.14766891,,
152,contradict,2,2433,0.9853556485355649,0.0010869008,0.997843,,
152,delete,2,2434,0.969371305749597,0.9631248,0.022364786,,
152,contradict,3,2435,0.9744125326370757,0.013003139,0.7009913,,
152,delete,3,2436,0.9688172043010753,0.93079257,0.043789577,,
152,paraphrase,-1,2437,0.9818181818181818,0.6287168,0.2839649,0.8444018363952637,0.10947100818157196
152,translate,-1,2438,0.6135381661065771,0.98264956,0.0065823584,0.9960194230079651,0.001091289916075766
152,polarity,-1,2439,0.9825282631038027,0.00053638406,0.9986376,,
152,vocab,-1,2440,0.9796557120500783,0.0002009487,0.9992581,,
152,cat,-1,2441,0.9905857740585774,0.0014934797,0.99726343,,
153,contradict,0,2445,0.9101868595539482,0.0014320805,0.99630165,,
153,delete,0,2446,0.8984168865435356,0.93132013,0.03055752,,
153,contradict,1,2447,0.9952095808383233,0.0006345787,0.9987796,,
153,delete,1,2448,0.9614427860696517,0.8881255,0.07658716,,
153,contradict,2,2449,0.9826865671641791,0.0016496073,0.9970831,,
153,delete,2,2450,0.9678615574783683,0.9652848,0.025140345,,
153,contradict,3,2451,0.9480048367593712,0.004938595,0.96721864,,
153,delete,3,2452,0.9034799737360473,0.8722125,0.09057158,,
153,paraphrase,-1,2453,0.9719402985074627,0.56980306,0.38914156,0.545157253742218,0.3897966146469116
153,translate,-1,2454,0.5976267529665588,0.9954958,0.0010107198,0.9949860572814941,0.0015494266990572214
153,polarity,-1,2455,0.9811542991755006,0.00082875014,0.9981598,,
153,vocab,-1,2456,0.9814482345900658,0.0005260097,0.9986382,,
153,cat,-1,2457,0.9952324195470799,0.0008034646,0.9984238,,
154,contradict,0,2461,0.9448123620309051,0.00039316228,0.9985567,,
154,delete,0,2462,0.940628637951106,0.94584024,0.030642448,,
154,contradict,1,2463,0.965978806469604,0.012018755,0.93265074,,
154,delete,1,2464,0.9350497366881217,0.83363557,0.13466609,,
154,contradict,2,2465,0.9490586932447398,0.00050000736,0.9987225,,
154,delete,2,2466,0.9262536873156342,0.8598866,0.10588124,,
154,contradict,3,2467,0.9889867841409692,0.0036456927,0.99517775,,
154,delete,3,2468,0.9694224235560589,0.91228455,0.060112957,,
154,paraphrase,-1,2469,0.9714912280701754,0.99147695,0.0035341647,0.9897079467773438,0.0035974394995719194
154,translate,-1,2470,0.444022770398482,0.9969789,0.0005666992,0.9968282580375671,0.001190186245366931
154,polarity,-1,2471,0.9768692845615923,0.00070080254,0.99843556,,
154,vocab,-1,2472,0.9702643171806168,0.00029968293,0.9985436,,
154,cat,-1,2473,0.9978021978021978,0.008725546,0.98902917,,
155,contradict,0,2477,0.9591836734693877,0.00018727522,0.99910045,,
155,delete,0,2478,0.931804465902233,0.7073486,0.26645496,,
155,contradict,1,2479,0.9813242784380306,0.00020816117,0.9993648,,
155,delete,1,2480,0.9667250437828371,0.7905683,0.17904633,,
155,contradict,2,2481,0.9847371396269079,0.00042187236,0.9987243,,
155,delete,2,2482,0.9311594202898551,0.7575412,0.21325737,,
155,contradict,3,2483,0.9659863945578231,0.000868043,0.99760854,,
155,delete,3,2484,0.9594356261022927,0.7597434,0.19747849,,
155,paraphrase,-1,2485,0.9661016949152542,0.22648655,0.7561592,0.5220654606819153,0.4507082998752594
155,translate,-1,2486,0.6638023630504833,0.9979546,0.00064278283,0.9981929659843445,0.0005371933802962303
155,polarity,-1,2487,0.982202447163515,0.0006953432,0.9984274,,
155,vocab,-1,2488,0.9727891156462585,0.0002952291,0.99919456,,
155,cat,2,2489,0.9920814479638009,0.007848293,0.9885444,,
156,contradict,0,2493,0.9465824238943136,0.0035149653,0.9899502,,
156,delete,0,2494,0.922509225092251,0.87159383,0.04373445,,
156,contradict,1,2495,0.959954233409611,0.0013891031,0.99125403,,
156,delete,1,2496,0.953405017921147,0.9592204,0.016601289,,
156,contradict,2,2497,0.9891737891737892,0.011145138,0.97523946,,
156,delete,2,2498,0.9602373887240356,0.9512854,0.008675896,,
156,contradict,3,2499,0.9748571428571429,0.0093601635,0.8442223,,
156,delete,3,2500,0.9626998223801065,0.92103034,0.015693199,,
156,paraphrase,-1,2501,0.9817142857142858,0.99078244,0.001748313,0.9847817420959473,0.00368595402687788
156,translate,-1,2502,0.6067415730337079,0.97587603,0.005041535,0.9805284142494202,0.00563451973721385
156,polarity,-1,2503,0.9881422924901185,0.0009463147,0.99800414,,
156,vocab,-1,2504,0.977116704805492,0.001376854,0.9960382,,
156,cat,-1,2505,0.9879518072289156,0.00095731614,0.9978442,,
157,contradict,0,2509,0.9671090594345066,0.00028439716,0.9989242,,
157,delete,0,2510,0.9530120481927711,0.94562155,0.038500473,,
157,contradict,1,2511,0.9833810888252149,0.00022195006,0.99905163,,
157,delete,1,2512,0.9402439024390243,0.8063612,0.16541979,,
157,contradict,2,2513,0.9415887850467289,0.00030432572,0.9982926,,
157,delete,2,2514,0.9096612296110415,0.89183074,0.08081425,,
157,contradict,3,2515,0.955310504933256,0.00027786873,0.9933014,,
