tau,eps_steg,eps_alias,err_contradict,err_delete,err_paraphrase,err_resample,err_shuffle,err_translate,err_unrelated
0.6131521944414106,0.09706840390879479,0.690260133091349,1.0,0.987794245858762,0.07632093933463796,1.0,0.015625,0.19921875,0.0
0.619408849486731,0.09315960912052117,0.690260133091349,1.0,0.987794245858762,0.07240704500978473,1.0,0.015625,0.19140625,0.0
0.6256655045320515,0.09055374592833876,0.690260133091349,1.0,0.987794245858762,0.07045009784735812,1.0,0.015625,0.185546875,0.0
0.6319221595773721,0.08859934853420195,0.690260133091349,1.0,0.987794245858762,0.0684931506849315,1.0,0.015625,0.181640625,0.0
0.6381788146226925,0.08859934853420195,0.690260133091349,1.0,0.987794245858762,0.0684931506849315,1.0,0.015625,0.181640625,0.0
0.6444354696680131,0.08859934853420195,0.690260133091349,1.0,0.987794245858762,0.0684931506849315,1.0,0.015625,0.181640625,0.0
0.6506921247133336,0.08729641693811074,0.690260133091349,1.0,0.987794245858762,0.0684931506849315,1.0,0.015625,0.177734375,0.0
0.6569487797586541,0.08534201954397394,0.690260133091349,1.0,0.987794245858762,0.0684931506849315,1.0,0.015625,0.171875,0.0
0.6632054348039746,0.08403908794788274,0.690260133091349,1.0,0.987794245858762,0.0684931506849315,1.0,0.015625,0.16796875,0.0
0.6694620898492951,0.08143322475570032,0.690260133091349,1.0,0.987794245858762,0.06653620352250489,1.0,0.015625,0.162109375,0.0
0.6757187448946157,0.08078175895765473,0.690260133091349,1.0,0.9895379250217959,0.06457925636007827,1.0,0.015625,0.162109375,0.0
0.6819753999399362,0.08078175895765473,0.690260133091349,1.0,0.990409764603313,0.06457925636007827,1.0,0.015625,0.162109375,0.0
0.6882320549852567,0.08013029315960912,0.690260133091349,1.0,0.990409764603313,0.06262230919765166,1.0,0.015625,0.162109375,0.0
0.6944887100305772,0.07947882736156352,0.690260133091349,1.0,0.990409764603313,0.06262230919765166,1.0,0.015625,0.16015625,0.0
0.7007453650758977,0.07882736156351791,0.690260133091349,1.0,0.990409764603313,0.06262230919765166,1.0,0.013671875,0.16015625,0.0
0.7070020201212183,0.0781758957654723,0.690260133091349,1.0,0.99128160418483,0.06262230919765166,1.0,0.013671875,0.158203125,0.0
0.7132586751665387,0.0749185667752443,0.690260133091349,1.0,0.99128160418483,0.060665362035225046,1.0,0.013671875,0.150390625,0.0
0.7195153302118593,0.0736156351791531,0.690260133091349,1.0,0.99128160418483,0.060665362035225046,1.0,0.013671875,0.146484375,0.0
0.7257719852571798,0.07166123778501629,0.690260133091349,1.0,0.992153443766347,0.060665362035225046,1.0,0.01171875,0.142578125,0.0
